"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous fixes","Number of previous modifications","Number of committers","Number of developer commits","Number of bugs"
"L5198","Nullable.java","runtime/Java/src/org/antlr/v4/runtime/misc/Nullable.java","L5181","1","0","11","0","7","3","1843","0"
"L5199","NullUsageProcessor.java","runtime/Java/src/org/antlr/v4/runtime/misc/NullUsageProcessor.java","L5181","52","0","228","0","6","2","1843","0"
"L5200","ObjectEqualityComparator.java","runtime/Java/src/org/antlr/v4/runtime/misc/ObjectEqualityComparator.java","L5181","3","0","18","0","4","2","1300","0"
"L5201","OrderedHashSet.java","runtime/Java/src/org/antlr/v4/runtime/misc/OrderedHashSet.java","L5181","4","0","73","0","16","2","1843","0"
"L5202","Pair.java","runtime/Java/src/org/antlr/v4/runtime/misc/Pair.java","L5181","4","0","33","0","10","3","1843","0"
"L5203","ParseCancellationException.java","runtime/Java/src/org/antlr/v4/runtime/misc/ParseCancellationException.java","L5181","1","0","18","0","5","2","1843","0"
"L5204","TestRig.java","runtime/Java/src/org/antlr/v4/runtime/misc/TestRig.java","L5181","39","0","205","0","51","2","1300","0"
"L5205","Triple.java","runtime/Java/src/org/antlr/v4/runtime/misc/Triple.java","L5181","5","0","36","0","7","2","1843","0"
"L5206","Utils.java","runtime/Java/src/org/antlr/v4/runtime/misc/Utils.java","L5181","24","0","149","1","33","2","1843","0"
"L7897","AbstractParseTreeVisitor.java","runtime/Java/src/org/antlr/v4/runtime/tree/AbstractParseTreeVisitor.java","L7896","3","0","38","1","11","2","1843","0"
"L7898","ErrorNode.java","runtime/Java/src/org/antlr/v4/runtime/tree/ErrorNode.java","L7896","1","0","3","0","6","2","1843","0"
"L7899","ErrorNodeImpl.java","runtime/Java/src/org/antlr/v4/runtime/tree/ErrorNodeImpl.java","L7896","1","0","11","0","6","2","1843","0"
"L7900","ParseTree.java","runtime/Java/src/org/antlr/v4/runtime/tree/ParseTree.java","L7896","1","0","13","0","44","2","1300","0"
"L7901","ParseTreeListener.java","runtime/Java/src/org/antlr/v4/runtime/tree/ParseTreeListener.java","L7896","1","0","8","0","23","2","1843","0"
"L7902","ParseTreeProperty.java","runtime/Java/src/org/antlr/v4/runtime/tree/ParseTreeProperty.java","L7896","1","0","9","0","7","2","1300","0"
"L7903","ParseTreeVisitor.java","runtime/Java/src/org/antlr/v4/runtime/tree/ParseTreeVisitor.java","L7896","1","0","7","0","34","2","1843","0"
"L7904","ParseTreeWalker.java","runtime/Java/src/org/antlr/v4/runtime/tree/ParseTreeWalker.java","L7896","4","0","33","0","22","2","1300","0"
"L7905","RuleNode.java","runtime/Java/src/org/antlr/v4/runtime/tree/RuleNode.java","L7896","1","0","5","0","5","2","1843","0"
"L7906","SyntaxTree.java","runtime/Java/src/org/antlr/v4/runtime/tree/SyntaxTree.java","L7896","1","0","7","0","21","2","1843","1"
"L7907","TerminalNode.java","runtime/Java/src/org/antlr/v4/runtime/tree/TerminalNode.java","L7896","1","0","5","0","6","2","1843","0"
"L7908","TerminalNodeImpl.java","runtime/Java/src/org/antlr/v4/runtime/tree/TerminalNodeImpl.java","L7896","3","0","44","0","19","2","1843","0"
"L7909","Tree.java","runtime/Java/src/org/antlr/v4/runtime/tree/Tree.java","L7896","1","0","10","0","15","2","1843","0"
"L7910","Trees.java","runtime/Java/src/org/antlr/v4/runtime/tree/Trees.java","L7896","25","0","153","0","51","2","1843","0"
"L7960","BasicFontMetrics.java","runtime/Java/src/org/antlr/v4/runtime/tree/gui/BasicFontMetrics.java","L7959","4","0","20","0","7","2","1300","0"
"L7961","PostScriptDocument.java","runtime/Java/src/org/antlr/v4/runtime/tree/gui/PostScriptDocument.java","L7959","7","0","142","1","21","2","1843","0"
"L7962","SystemFontMetrics.java","runtime/Java/src/org/antlr/v4/runtime/tree/gui/SystemFontMetrics.java","L7959","2","0","24","0","5","2","1843","0"
"L7963","TreeLayoutAdaptor.java","runtime/Java/src/org/antlr/v4/runtime/tree/gui/TreeLayoutAdaptor.java","L7959","3","0","93","0","7","2","1843","0"
"L7964","TreePostScriptGenerator.java","runtime/Java/src/org/antlr/v4/runtime/tree/gui/TreePostScriptGenerator.java","L7959","6","0","113","0","27","2","1843","0"
"L7965","TreeTextProvider.java","runtime/Java/src/org/antlr/v4/runtime/tree/gui/TreeTextProvider.java","L7959","1","0","5","0","3","2","1843","0"
"L7966","TreeViewer.java","runtime/Java/src/org/antlr/v4/runtime/tree/gui/TreeViewer.java","L7959","30","0","524","0","61","4","1843","0"
"L8910","Chunk.java","runtime/Java/src/org/antlr/v4/runtime/tree/pattern/Chunk.java","L8909","1","0","3","0","11","2","1300","0"
"L8911","ParseTreeMatch.java","runtime/Java/src/org/antlr/v4/runtime/tree/pattern/ParseTreeMatch.java","L8909","8","0","64","0","18","2","1843","0"
"L8912","ParseTreePattern.java","runtime/Java/src/org/antlr/v4/runtime/tree/pattern/ParseTreePattern.java","L8909","3","0","50","0","12","2","1843","0"
"L8913","ParseTreePatternMatcher.java","runtime/Java/src/org/antlr/v4/runtime/tree/pattern/ParseTreePatternMatcher.java","L8909","60","0","308","0","44","2","1843","0"
"L8914","RuleTagToken.java","runtime/Java/src/org/antlr/v4/runtime/tree/pattern/RuleTagToken.java","L8909","4","0","75","0","12","2","1843","0"
"L8915","TagChunk.java","runtime/Java/src/org/antlr/v4/runtime/tree/pattern/TagChunk.java","L8909","4","0","30","0","8","2","1843","0"
"L8916","TextChunk.java","runtime/Java/src/org/antlr/v4/runtime/tree/pattern/TextChunk.java","L8909","2","0","18","0","10","2","1843","0"
"L8917","TokenTagToken.java","runtime/Java/src/org/antlr/v4/runtime/tree/pattern/TokenTagToken.java","L8909","2","0","34","0","11","2","1843","0"
"L9356","XPath.java","runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPath.java","L9355","23","0","144","0","24","2","1843","0"
"L9357","XPathElement.java","runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPathElement.java","L9355","2","0","16","0","10","2","1843","0"
"L9358","XPathLexerErrorListener.java","runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPathLexerErrorListener.java","L9355","1","0","12","0","3","1","1843","0"
"L9359","XPathRuleAnywhereElement.java","runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPathRuleAnywhereElement.java","L9355","1","0","15","0","5","2","1843","0"
"L9360","XPathRuleElement.java","runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPathRuleElement.java","L9355","7","0","30","0","9","1","1843","0"
"L9361","XPathTokenAnywhereElement.java","runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPathTokenAnywhereElement.java","L9355","1","0","15","0","3","1","1843","0"
"L9362","XPathTokenElement.java","runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPathTokenElement.java","L9355","7","0","30","0","9","1","1843","0"
"L9363","XPathWildcardAnywhereElement.java","runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPathWildcardAnywhereElement.java","L9355","2","0","15","0","4","1","1843","0"
"L9364","XPathWildcardElement.java","runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPathWildcardElement.java","L9355","3","0","21","0","9","2","1843","0"
