address,PIM,WMC,WAC,NMI,NMO,DIT,NOC,CBO,RFC,bug
org.apache.camel.builder.xml.ResultHandlerFactory,1.0,1.0,0.0,0.0,0.0,,,,,2.0
org.apache.camel.component.rmi.RmiComponent,11.0,3.0,0.0,20.0,1.0,4.0,0.0,4.0,6.0,0.0
org.apache.camel.component.rmi.RmiConsumer,15.0,6.0,3.0,18.0,2.0,4.0,0.0,20.0,37.0,0.0
org.apache.camel.component.rmi.RmiEndpoint,27.0,14.0,4.0,16.0,1.0,3.0,0.0,14.0,35.0,0.0
org.apache.camel.component.rmi.RmiProducer,12.0,3.0,3.0,17.0,0.0,4.0,0.0,9.0,12.0,0.0
org.apache.camel.language.ognl.RootObject,12.0,13.0,1.0,0.0,0.0,2.0,0.0,3.0,23.0,0.0
org.apache.camel.processor.loadbalancer.RoundRobinLoadBalancer,4.0,2.0,1.0,4.0,1.0,4.0,0.0,4.0,5.0,0.0
org.apache.camel.Route,8.0,11.0,3.0,0.0,0.0,2.0,1.0,6.0,20.0,2.0
org.apache.camel.builder.RouteBuilder,38.0,19.0,3.0,27.0,1.0,3.0,3.0,13.0,51.0,3.0
org.apache.camel.spring.RouteBuilderFinder,4.0,9.0,5.0,0.0,0.0,2.0,0.0,17.0,32.0,0.0
org.apache.camel.model.RouteContainer,2.0,2.0,0.0,0.0,0.0,,,,,2.0
org.apache.camel.impl.RouteContext,12.0,13.0,6.0,0.0,0.0,2.0,0.0,20.0,41.0,4.0
org.apache.camel.view.RouteDotGenerator,3.0,8.0,0.0,9.0,1.0,3.0,0.0,16.0,36.0,0.0
org.apache.camel.model.RouteType,98.0,23.0,6.0,90.0,3.0,3.0,0.0,16.0,60.0,4.0
org.apache.camel.model.RoutesType,22.0,24.0,7.0,0.0,0.0,2.0,0.0,13.0,55.0,5.0
org.apache.camel.builder.script.Ruby,1.0,1.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.model.language.RubyExpression,11.0,3.0,0.0,11.0,1.0,3.0,0.0,2.0,5.0,0.0
org.apache.camel.RuntimeCamelException,0.0,4.0,1.0,0.0,0.0,2.0,15.0,2.0,8.0,1.0
org.apache.camel.RuntimeExchangeException,1.0,3.0,2.0,0.0,0.0,3.0,0.0,4.0,10.0,1.0
org.apache.camel.RuntimeExpressionException,0.0,3.0,1.0,0.0,0.0,3.0,1.0,2.0,6.0,0.0
org.apache.camel.component.jms.RuntimeJmsException,0.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0
org.apache.camel.component.mail.RuntimeMailException,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0
org.apache.camel.RuntimeTransformException,0.0,3.0,1.0,0.0,0.0,3.0,0.0,2.0,6.0,0.0
org.apache.camel.component.xmpp.RuntimeXmppException,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0
org.apache.camel.builder.sql.SQL,1.0,1.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.impl.ScheduledPollConsumer,21.0,15.0,7.0,18.0,2.0,4.0,4.0,12.0,36.0,0.0
org.apache.camel.impl.ScheduledPollEndpoint,19.0,6.0,1.0,17.0,0.0,3.0,4.0,5.0,13.0,0.0
org.apache.camel.processor.validation.SchemaValidationException,5.0,6.0,4.0,1.0,0.0,5.0,0.0,5.0,17.0,0.0
org.apache.camel.builder.script.ScriptBuilder,42.0,56.0,6.0,0.0,0.0,2.0,0.0,25.0,107.0,0.0
org.apache.camel.spring.handler.ScriptDefinitionParser,0.0,2.0,1.0,3.0,0.0,4.0,0.0,6.0,10.0,0.0
org.apache.camel.builder.script.ScriptEvaluationException,0.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,6.0,0.0
org.apache.camel.builder.script.ScriptLanguage,2.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,5.0,0.0
org.apache.camel.builder.script.ScriptLanguageResolver,1.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0
org.apache.camel.component.seda.SedaComponent,12.0,3.0,0.0,20.0,1.0,4.0,2.0,5.0,6.0,1.0
org.apache.camel.component.seda.SedaConsumer,8.0,6.0,4.0,11.0,2.0,3.0,0.0,16.0,23.0,2.0
org.apache.camel.component.seda.SedaEndpoint,20.0,7.0,1.0,17.0,0.0,3.0,0.0,7.0,12.0,2.0
org.apache.camel.spring.remoting.SendBeforeInterceptor,6.0,7.0,4.0,0.0,0.0,2.0,0.0,14.0,19.0,0.0
org.apache.camel.processor.SendProcessor,10.0,8.0,4.0,11.0,2.0,3.0,0.0,15.0,26.0,1.0
org.apache.camel.processor.resequencer.Sequence,5.0,6.0,2.0,0.0,0.0,2.0,0.0,4.0,16.0,0.0
org.apache.camel.processor.resequencer.SequenceElementComparator,2.0,2.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.processor.resequencer.SequenceSender,3.0,7.0,4.0,0.0,0.0,2.0,0.0,12.0,19.0,1.0
org.apache.camel.impl.SerializationDataFormat,2.0,3.0,0.0,0.0,0.0,2.0,0.0,8.0,9.0,1.0
org.apache.camel.model.dataformat.SerializationDataFormat,1.0,2.0,0.0,3.0,1.0,3.0,0.0,3.0,4.0,1.0
org.apache.camel.Service,2.0,2.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.model.ServiceActivationType,4.0,5.0,2.0,0.0,0.0,2.0,0.0,3.0,7.0,1.0
org.apache.camel.util.ServiceHelper,6.0,8.0,1.0,0.0,0.0,2.0,0.0,9.0,23.0,0.0
org.apache.camel.impl.ServiceSupport,6.0,14.0,6.0,0.0,0.0,2.0,27.0,9.0,31.0,1.0
org.apache.camel.component.file.remote.SftpConsumer,29.0,15.0,6.0,30.0,1.0,6.0,0.0,18.0,53.0,0.0
org.apache.camel.component.file.remote.SftpEndpoint,24.0,4.0,0.0,27.0,0.0,5.0,0.0,11.0,21.0,0.0
org.apache.camel.component.file.remote.SftpProducer,12.0,6.0,2.0,16.0,2.0,5.0,0.0,14.0,30.0,0.0
org.apache.camel.language.Simple,1.0,1.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.model.language.SimpleExpression,11.0,3.0,0.0,11.0,1.0,3.0,0.0,2.0,5.0,1.0
org.apache.camel.language.simple.SimpleLanguage,3.0,8.0,0.0,0.0,0.0,2.0,0.0,12.0,38.0,2.0
org.apache.commons.logging.impl.SimpleLog,20.0,32.0,21.0,0.0,0.0,2.0,0.0,31.0,77.0,0.0
org.apache.camel.component.cxf.interceptors.SoapMessageInInterceptor,1.0,11.0,1.0,3.0,6.0,3.0,0.0,23.0,48.0,0.0
org.apache.camel.component.cxf.interceptors.SoapMessageOutInterceptor,2.0,5.0,1.0,2.0,1.0,3.0,0.0,33.0,55.0,0.0
org.apache.camel.processor.Splitter,8.0,5.0,2.0,11.0,2.0,3.0,0.0,13.0,21.0,2.0
org.apache.camel.model.SplitterType,86.0,5.0,0.0,97.0,1.0,4.0,0.0,7.0,17.0,3.0
org.apache.camel.spring.SpringCamelContext,50.0,17.0,3.0,55.0,5.0,4.0,0.0,22.0,48.0,0.0
org.apache.camel.spring.spi.SpringConverters,8.0,9.0,0.0,0.0,0.0,2.0,0.0,9.0,21.0,0.0
org.apache.camel.spring.spi.SpringInjector,5.0,6.0,3.0,0.0,0.0,2.0,0.0,6.0,10.0,0.0
org.apache.camel.spring.SpringInstrumentationAgent,18.0,4.0,1.0,28.0,1.0,4.0,0.0,8.0,13.0,0.0
org.apache.camel.spring.SpringRouteBuilder,43.0,6.0,1.0,44.0,0.0,4.0,0.0,8.0,21.0,0.0
org.apache.camel.spring.spi.SpringTransactionPolicy,3.0,5.0,2.0,0.0,0.0,2.0,0.0,6.0,11.0,0.0
org.apache.camel.component.validator.SpringValidator,17.0,4.0,1.0,17.0,1.0,3.0,0.0,7.0,11.0,0.0
org.apache.camel.builder.sql.SqlBuilder,9.0,14.0,2.0,0.0,0.0,2.0,0.0,22.0,50.0,0.0
org.apache.camel.model.language.SqlExpression,11.0,3.0,0.0,11.0,1.0,3.0,0.0,2.0,5.0,1.0
org.apache.camel.impl.converter.StaticMethodTypeConverter,2.0,3.0,1.0,0.0,0.0,2.0,0.0,5.0,9.0,0.0
org.apache.camel.processor.loadbalancer.StickyLoadBalancer,5.0,7.0,4.0,3.0,2.0,4.0,0.0,12.0,26.0,2.0
org.apache.camel.processor.StreamResequencer,11.0,7.0,3.0,15.0,4.0,4.0,0.0,8.0,26.0,0.0
org.apache.camel.model.config.StreamResequencerConfig,7.0,10.0,3.0,0.0,0.0,2.0,0.0,5.0,19.0,1.0
org.apache.camel.builder.xml.StreamResultHandler,2.0,3.0,2.0,0.0,0.0,2.0,0.0,6.0,8.0,0.0
org.apache.camel.builder.xml.StreamResultHandlerFactory,1.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,2.0
org.apache.camel.converter.jaxb.StringHeader,4.0,6.0,1.0,2.0,2.0,3.0,0.0,4.0,11.0,0.0
org.apache.camel.builder.xml.StringResultHandler,2.0,3.0,2.0,0.0,0.0,2.0,0.0,6.0,8.0,0.0
org.apache.camel.builder.xml.StringResultHandlerFactory,1.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,1.0
org.apache.camel.converter.jaxp.StringSource,4.0,7.0,2.0,0.0,0.0,2.0,0.0,10.0,18.0,2.0
org.apache.camel.spi.Synchronization,2.0,2.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.bam.model.TemporalEntity,9.0,7.0,2.0,3.0,0.0,3.0,1.0,2.0,8.0,0.0
org.apache.camel.bam.rules.TemporalRule,15.0,15.0,7.0,11.0,2.0,3.0,0.0,22.0,53.0,0.0
org.apache.camel.processor.ThreadProcessor,24.0,26.0,11.0,0.0,0.0,2.0,0.0,14.0,46.0,1.0
org.apache.camel.model.ThreadType,103.0,29.0,11.0,89.0,4.0,3.0,0.0,8.0,61.0,2.0
org.apache.camel.processor.Throttler,17.0,10.0,4.0,25.0,2.0,5.0,0.0,4.0,20.0,0.0
org.apache.camel.model.ThrottlerType,89.0,14.0,4.0,89.0,4.0,3.0,0.0,8.0,28.0,3.0
org.apache.camel.util.Time,11.0,15.0,2.0,0.0,0.0,2.0,0.0,4.0,23.0,0.0
org.apache.camel.bam.TimeExpression,9.0,10.0,3.0,0.0,0.0,2.0,0.0,7.0,20.0,0.0
org.apache.camel.processor.resequencer.Timeout,6.0,7.0,3.0,0.0,0.0,2.0,0.0,7.0,17.0,0.0
org.apache.camel.processor.resequencer.TimeoutHandler,1.0,1.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.component.timer.TimerComponent,12.0,4.0,1.0,19.0,2.0,4.0,0.0,10.0,22.0,0.0
org.apache.camel.component.timer.TimerConsumer,12.0,6.0,3.0,18.0,2.0,4.0,0.0,13.0,33.0,1.0
org.apache.camel.component.timer.TimerEndpoint,30.0,17.0,8.0,16.0,1.0,3.0,0.0,7.0,26.0,1.0
org.apache.camel.impl.converter.ToStringTypeConverter,1.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,0.0
org.apache.camel.model.ToType,91.0,17.0,4.0,89.0,4.0,3.0,0.0,11.0,34.0,2.0
org.apache.camel.processor.loadbalancer.TopicLoadBalancer,4.0,3.0,0.0,3.0,0.0,3.0,0.0,7.0,11.0,2.0
org.apache.camel.spring.spi.TransactionInterceptor,9.0,6.0,2.0,17.0,2.0,4.0,0.0,8.0,19.0,0.0
org.apache.camel.processor.TryProcessor,8.0,8.0,4.0,11.0,2.0,3.0,0.0,16.0,30.0,9.0
org.apache.camel.model.TryType,89.0,11.0,4.0,93.0,3.0,4.0,0.0,12.0,33.0,5.0
org.apache.camel.TypeConverter,1.0,1.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.spi.TypeConverterAware,1.0,1.0,0.0,0.0,0.0,,,,,1.0
org.apache.camel.impl.converter.TypeConverterLoader,1.0,1.0,0.0,0.0,0.0,,,,,1.0
org.apache.camel.impl.converter.TypeConverterRegistry,2.0,2.0,0.0,0.0,0.0,,,,,2.0
org.apache.camel.util.URISupport,12.0,15.0,0.0,0.0,0.0,2.0,0.0,16.0,66.0,1.0
org.apache.camel.spi.UnitOfWork,3.0,3.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.processor.UnitOfWorkProcessor,10.0,2.0,0.0,17.0,1.0,4.0,0.0,6.0,8.0,1.0
org.apache.camel.processor.UnmarshalProcessor,1.0,2.0,1.0,0.0,0.0,2.0,0.0,9.0,9.0,0.0
org.apache.camel.model.UnmarshalType,89.0,9.0,2.0,95.0,1.0,4.0,0.0,7.0,19.0,3.0
org.apache.camel.util.UnsafeUriCharactersEncoder,1.0,4.0,3.0,0.0,0.0,2.0,0.0,8.0,16.0,1.0
org.apache.camel.component.cxf.util.UriUtils,0.0,3.0,0.0,0.0,0.0,2.0,0.0,8.0,16.0,0.0
org.apache.camel.processor.aggregate.UseLatestAggregationStrategy,1.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0
org.apache.camel.util.UuidGenerator,3.0,6.0,6.0,0.0,0.0,2.0,0.0,14.0,27.0,2.0
org.apache.camel.processor.validation.ValidatingProcessor,15.0,19.0,7.0,0.0,0.0,2.0,1.0,18.0,43.0,0.0
org.apache.camel.ValidationException,1.0,1.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,0.0
org.apache.camel.component.validator.ValidatorComponent,13.0,3.0,0.0,24.0,1.0,5.0,0.0,7.0,16.0,0.0
org.apache.camel.processor.validation.ValidatorErrorHandler,2.0,2.0,0.0,0.0,0.0,,,,,1.0
org.apache.camel.builder.ValueBuilder,23.0,26.0,1.0,0.0,0.0,2.0,0.0,6.0,52.0,0.0
org.apache.camel.component.velocity.VelocityComponent,13.0,4.0,1.0,20.0,1.0,4.0,0.0,5.0,7.0,0.0
org.apache.camel.component.velocity.VelocityEndpoint,25.0,6.0,2.0,27.0,3.0,7.0,0.0,15.0,23.0,0.0
org.apache.camel.component.vm.VmComponent,12.0,6.0,2.0,19.0,3.0,5.0,0.0,10.0,24.0,4.0
org.apache.camel.model.WhenType,86.0,5.0,0.0,97.0,1.0,4.0,0.0,4.0,16.0,2.0
org.apache.camel.model.dataformat.XMLBeansDataFormat,3.0,3.0,1.0,4.0,0.0,3.0,0.0,2.0,4.0,0.0
org.apache.camel.component.cxf.interceptors.XMLMessageInInterceptor,1.0,11.0,1.0,3.0,6.0,3.0,0.0,29.0,57.0,0.0
org.apache.camel.component.cxf.interceptors.XMLMessageOutInterceptor,2.0,6.0,1.0,2.0,1.0,3.0,0.0,24.0,41.0,0.0
org.apache.camel.language.XPath,2.0,2.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.component.bean.XPathAnnotationExpressionFactory,0.0,2.0,0.0,1.0,1.0,3.0,0.0,5.0,9.0,2.0
org.apache.camel.builder.xml.XPathBuilder,37.0,45.0,14.0,0.0,0.0,2.0,0.0,29.0,100.0,2.0
org.apache.camel.model.language.XPathExpression,11.0,3.0,0.0,11.0,1.0,3.0,0.0,2.0,5.0,1.0
org.apache.camel.builder.xml.XPathLanguage,4.0,6.0,1.0,0.0,0.0,2.0,0.0,4.0,10.0,1.0
org.apache.camel.model.language.XQueryExpression,11.0,3.0,0.0,11.0,1.0,3.0,0.0,2.0,5.0,2.0
org.apache.camel.converter.jaxp.XmlConverter,45.0,48.0,5.0,0.0,0.0,2.0,0.0,36.0,136.0,3.0
org.apache.camel.view.XmlGraphGenerator,3.0,8.0,1.0,9.0,1.0,3.0,0.0,16.0,39.0,0.0
org.apache.camel.component.xmpp.XmppBinding,2.0,4.0,0.0,0.0,0.0,2.0,0.0,10.0,19.0,0.0
org.apache.camel.component.xmpp.XmppComponent,12.0,4.0,0.0,20.0,1.0,4.0,0.0,6.0,20.0,0.0
org.apache.camel.component.xmpp.XmppConsumer,13.0,5.0,2.0,18.0,2.0,4.0,0.0,13.0,29.0,0.0
org.apache.camel.component.xmpp.XmppEndpoint,45.0,34.0,13.0,16.0,1.0,3.0,0.0,17.0,66.0,0.0
org.apache.camel.component.xmpp.XmppExchange,28.0,13.0,1.0,27.0,7.0,3.0,0.0,3.0,31.0,0.0
org.apache.camel.component.xmpp.XmppGroupChatProducer,14.0,8.0,4.0,15.0,2.0,4.0,0.0,14.0,30.0,0.0
org.apache.camel.component.xmpp.XmppMessage,14.0,11.0,1.0,15.0,7.0,4.0,0.0,10.0,33.0,0.0
org.apache.camel.component.xmpp.XmppPrivateChatProducer,14.0,8.0,4.0,15.0,2.0,4.0,0.0,16.0,33.0,0.0
org.apache.camel.builder.xml.XsltBuilder,20.0,25.0,5.0,0.0,0.0,2.0,0.0,31.0,77.0,3.0
org.apache.camel.model.package-info,0.0,0.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.model.config.package-info,0.0,0.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.model.dataformat.package-info,0.0,0.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.model.language.package-info,0.0,0.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.spring.package-info,0.0,0.0,0.0,0.0,0.0,,,,,0.0
