Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,MaxNesting,bug
File,org.apache.xerces.utils.regex.Token,3,2,3,1,11,0,10,0,10,22,59,89,67,21,89,65,4,10,10,1421,136,1158,322,856,212,608,818,259,559,41,19,43,0.18,332,209,355,146,5,1.0
File,org.apache.xerces.validators.common.CMAny,1,1,1,1,7,0,6,0,1,0,0,9,9,3,9,6,0,2,1,191,25,67,20,31,100,28,41,19,22,2,2,2,1.49,12,12,12,9,1,0.0
File,org.apache.xerces.validators.common.CMBinOp,2,2,3,1,14,0,10,3,1,0,0,6,6,2,6,3,0,2,1,186,15,72,13,32,99,25,40,12,28,4,4,5,1.38,15,15,18,8,2,0.0
File,org.apache.xerces.validators.common.CMException,1,1,1,1,4,0,4,0,1,0,1,2,2,1,2,0,0,0,2,97,7,14,7,3,76,6,8,6,2,1,1,1,5.43,2,2,2,2,0,0.0
File,org.apache.xerces.validators.common.CMLeaf,1,1,1,1,7,0,6,1,1,0,0,9,9,2,9,5,0,2,2,183,25,68,19,33,91,28,41,18,23,2,2,2,1.34,12,12,12,9,1,0.0
File,org.apache.xerces.validators.common.CMNode,1,1,1,1,5,0,5,0,1,0,0,9,9,5,9,7,0,2,0,163,15,46,17,16,102,20,28,16,12,2,2,2,2.22,8,8,8,6,1,0.0
File,org.apache.xerces.validators.common.CMStateSet,3,3,3,1,17,0,15,1,1,0,0,12,12,5,12,9,0,0,3,332,27,190,29,96,115,78,121,36,85,5,5,6,0.61,43,43,45,21,3,0.0
File,org.apache.xerces.validators.common.CMUniOp,1,1,1,1,8,0,6,1,1,0,0,5,5,1,5,2,0,2,1,138,14,37,11,13,87,13,20,10,10,2,2,4,2.35,7,7,9,5,1,0.0
File,org.apache.xerces.validators.common.ContentLeafNameTypeVector,1,1,1,1,4,0,4,0,1,0,0,4,4,3,4,0,0,0,4,105,12,24,10,11,69,12,18,10,8,2,2,2,2.88,5,5,5,4,1,0.0
File,org.apache.xerces.validators.common.DFAContentModel,11,10,12,5,86,8,43,34,1,0,4,13,13,19,13,0,6,0,7,1392,168,598,97,436,629,325,457,113,344,30,30,32,1.05,146,138,162,66,6,0.0
File,org.apache.xerces.validators.common.Grammar,2,2,3,1,19,1,14,3,2,0,6,38,38,33,38,0,16,10,12,980,149,615,162,449,219,364,468,161,307,12,12,15,0.36,108,108,133,60,3,0.0
File,org.apache.xerces.validators.common.GrammarResolver,0,0,0,0,0,0,0,0,1,0,0,9,9,0,9,0,0,0,9,150,19,15,14,0,116,13,14,14,0,0,0,0,7.73,0,0,0,0,0,0.0
File,org.apache.xerces.validators.common.GrammarResolverImpl,1,1,1,1,9,0,4,5,1,0,0,11,11,2,11,0,0,0,11,305,51,56,23,22,202,27,43,24,19,2,2,2,3.61,15,15,15,11,1,0.0
File,org.apache.xerces.validators.common.InsertableElementsInfo,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,172,11,13,11,0,149,10,11,11,0,0,0,0,11.46,0,0,0,0,0,0.0
File,org.apache.xerces.validators.common.MixedContentModel,5,5,6,4,37,2,19,16,1,0,0,8,8,6,8,0,0,0,8,428,45,167,41,92,218,74,117,35,82,28,28,32,1.31,43,43,51,35,6,0.0
File,org.apache.xerces.validators.common.SimpleContentModel,15,13,20,11,88,7,48,32,1,0,0,7,7,5,7,0,0,0,7,756,72,349,22,240,336,123,218,27,191,41,36,51,0.96,109,94,142,79,5,0.0
File,org.apache.xerces.validators.common.XMLAttributeDecl,1,1,1,1,5,0,5,0,1,0,21,6,6,7,6,0,0,0,6,181,34,63,38,40,86,49,56,38,18,1,1,1,1.37,6,6,6,6,0,0.0
File,org.apache.xerces.validators.common.XMLContentModel,0,0,0,0,0,0,0,0,1,0,0,5,5,0,5,0,0,0,5,179,10,11,10,0,160,8,9,9,0,0,0,0,14.55,0,0,0,0,0,0.0
File,org.apache.xerces.validators.common.XMLElementDecl,1,1,1,1,5,0,5,0,1,0,5,6,6,9,6,0,0,0,6,162,30,51,25,28,82,37,44,25,19,1,1,1,1.61,6,6,6,6,0,0.0
File,org.apache.xerces.validators.common.XMLValidator,4,4,4,1,24,2,18,4,17,0,14,150,150,124,150,4,31,13,102,4491,628,2947,723,2087,1032,1339,1970,681,1289,105,105,139,0.35,643,631,738,241,17,19.0
File,org.apache.xerces.validators.datatype.AbstractDatatypeValidator,1,1,1,1,11,0,3,9,1,0,0,4,4,1,4,0,0,0,4,140,20,14,9,2,109,8,11,9,2,1,1,1,7.79,2,2,2,2,0,1.0
File,org.apache.xerces.validators.datatype.BinaryDatatypeValidator,4,4,4,1,20,1,14,5,1,0,0,7,7,8,7,0,1,0,6,244,26,119,30,78,108,53,83,30,53,19,19,19,0.91,30,30,30,7,4,0.0
File,org.apache.xerces.validators.datatype.BooleanDatatypeValidator,2,2,2,1,11,0,7,4,1,0,1,9,9,6,9,0,3,0,6,207,25,82,28,46,105,38,58,29,29,6,6,7,1.28,20,20,21,9,5,0.0
File,org.apache.xerces.validators.datatype.DatatypeMessageProvider,3,3,4,1,18,0,11,6,1,0,23,3,3,2,3,0,0,0,3,191,10,87,58,65,116,25,36,18,18,8,8,10,1.33,10,10,12,3,2,0.0
File,org.apache.xerces.validators.datatype.DatatypeValidator,0,0,0,0,0,0,0,0,1,0,14,3,3,0,3,0,0,0,3,131,11,22,21,14,98,20,21,21,0,0,0,0,4.45,0,0,0,0,0,0.0
File,org.apache.xerces.validators.datatype.DatatypeValidatorFactory,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,72,4,8,7,0,60,5,6,6,0,0,0,0,7.5,0,0,0,0,0,0.0
File,org.apache.xerces.validators.datatype.DatatypeValidatorFactoryImpl,3,3,4,1,41,7,27,7,1,1,1,9,8,2,9,0,2,0,7,481,83,260,37,205,143,155,187,32,155,9,9,9,0.55,34,34,36,16,3,5.0
File,org.apache.xerces.validators.datatype.DecimalDatatypeValidator,10,10,12,1,49,5,39,5,1,0,0,6,6,20,6,0,1,1,4,416,48,276,64,219,103,137,184,56,128,31,31,37,0.37,62,62,72,6,5,0.0
File,org.apache.xerces.validators.datatype.DoubleDatatypeValidator,6,6,6,1,27,2,22,3,1,0,0,11,11,15,11,0,4,1,6,426,60,267,53,208,108,125,181,53,128,26,26,28,0.4,66,66,72,17,5,0.0
File,org.apache.xerces.validators.datatype.ENTITYDatatypeValidator,1,1,1,1,13,1,6,5,1,0,1,7,7,3,7,0,1,0,6,228,32,62,30,29,139,33,45,26,19,5,5,6,2.24,11,11,12,7,2,1.0
File,org.apache.xerces.validators.datatype.FloatDatatypeValidator,5,5,6,1,26,2,21,3,1,0,0,12,12,15,12,0,4,1,7,444,59,284,58,218,108,131,191,56,135,29,29,31,0.38,70,70,76,18,6,0.0
File,org.apache.xerces.validators.datatype.IDDatatypeValidator,2,2,2,1,11,0,7,4,1,0,2,10,10,5,10,0,3,0,7,214,25,86,29,46,110,40,61,26,35,6,6,6,1.28,20,20,20,14,3,3.0
File,org.apache.xerces.validators.datatype.IDREFDatatypeValidator,2,2,2,1,14,1,8,5,1,0,3,11,11,6,11,0,4,0,7,270,43,108,35,63,130,52,80,33,47,8,8,8,1.2,27,27,29,16,3,2.0
File,org.apache.xerces.validators.datatype.InvalidDatatypeFacetException,1,1,1,1,3,0,3,0,1,0,0,8,8,2,8,0,0,0,8,98,8,29,12,10,61,11,20,12,8,1,1,1,2.1,8,8,8,8,0,0.0
File,org.apache.xerces.validators.datatype.InvalidDatatypeValueException,1,1,1,1,2,0,2,0,1,0,0,8,8,2,8,0,0,0,8,92,5,25,12,10,62,11,20,12,8,1,1,1,2.48,8,8,8,8,0,0.0
File,org.apache.xerces.validators.datatype.ListDatatypeValidator,5,5,5,1,27,1,20,7,1,0,0,10,10,10,10,1,1,1,7,388,39,231,52,157,141,114,163,51,112,28,28,28,0.61,54,54,55,14,9,0.0
File,org.apache.xerces.validators.datatype.NOTATIONDatatypeValidator,1,1,1,1,7,0,3,4,1,0,0,8,8,1,8,0,1,0,7,148,16,30,14,8,104,11,20,13,7,1,1,1,3.47,8,8,8,8,0,0.0
File,org.apache.xerces.validators.datatype.QNameDatatypeValidator,5,5,5,1,22,2,18,2,1,0,0,9,9,17,9,0,2,0,7,323,42,192,49,133,92,93,138,49,89,27,27,29,0.48,49,49,52,9,4,1.0
File,org.apache.xerces.validators.datatype.RecurringDurationDatatypeValidator,5,5,6,1,26,2,22,2,1,7,1,18,11,18,18,0,9,0,9,614,71,427,84,303,126,217,314,87,227,38,38,40,0.3,104,104,115,33,6,0.0
File,org.apache.xerces.validators.datatype.StateMessageDatatype,0,0,0,0,0,0,0,0,1,0,0,3,3,0,3,0,0,0,3,65,3,6,5,0,56,4,5,5,0,0,0,0,9.33,0,0,0,0,0,0.0
File,org.apache.xerces.validators.datatype.StringDatatypeValidator,6,6,6,1,27,2,22,3,1,0,0,9,9,17,9,0,2,0,7,369,48,231,50,166,95,115,166,50,116,27,27,29,0.41,55,55,58,9,4,0.0
File,org.apache.xerces.validators.datatype.TimeDurationDatatypeValidator,7,7,8,2,33,1,28,3,1,7,0,18,11,16,18,0,8,0,10,732,73,538,102,371,130,275,390,102,288,47,43,56,0.24,135,131,155,41,5,0.0
File,org.apache.xerces.validators.datatype.URIReferenceDatatypeValidator,4,4,4,1,19,1,13,4,1,0,0,7,7,8,7,0,1,0,6,243,31,116,34,75,100,55,83,33,50,18,18,18,0.86,28,28,29,7,4,0.0
File,org.apache.xerces.validators.datatype.UnionDatatypeValidator,1,1,1,1,11,0,6,4,1,0,0,10,10,9,10,1,1,0,8,223,31,93,36,47,105,53,66,33,33,5,5,5,1.13,17,17,18,10,3,0.0
File,org.apache.xerces.validators.datatype.XMLException,1,1,1,1,2,0,2,0,1,0,0,5,5,0,5,0,0,0,5,80,4,15,7,2,61,3,9,7,2,1,1,1,4.07,5,5,5,5,0,0.0
File,org.apache.xerces.validators.dtd.DTDGrammar,1,1,1,1,17,2,8,7,1,0,4,41,41,15,41,0,4,2,35,964,166,392,146,250,433,239,285,119,166,10,4,10,1.1,66,60,66,54,1,0.0
File,org.apache.xerces.validators.schema.SchemaGrammar,1,1,1,1,7,0,6,0,1,0,4,44,44,20,44,0,7,22,15,543,91,337,130,201,123,190,259,125,134,4,4,5,0.36,69,69,71,49,2,2.0
File,org.apache.xerces.validators.schema.SchemaMessageProvider,3,3,4,1,16,0,11,5,1,0,41,3,3,2,3,0,0,0,3,223,7,123,95,101,125,25,36,18,18,8,8,10,1.02,10,10,12,3,2,3.0
File,org.apache.xerces.validators.schema.SchemaSymbols,0,0,0,0,0,0,0,0,1,0,128,0,0,0,0,0,0,0,0,206,11,131,130,128,70,129,130,130,0,0,0,0,0.53,0,0,0,0,0,1.0
File,org.apache.xerces.validators.schema.SubstitutionGroupComparator,4,4,5,3,23,3,18,1,1,0,0,3,3,3,3,0,1,0,2,161,18,67,22,42,77,37,52,22,30,12,12,15,1.15,14,14,17,11,3,1.0
File,org.apache.xerces.validators.schema.TraverseSchema,8,8,9,2,53,5,39,9,6,2,9,89,87,38,89,14,60,0,15,5166,645,3598,770,2702,1014,1696,2406,718,1688,82,82,106,0.28,733,733,844,217,8,30.0
File,org.apache.xerces.validators.schema.XUtil,4,4,4,3,24,3,16,5,1,14,0,15,1,0,15,0,0,1,14,465,70,258,65,155,152,112,174,60,114,12,7,14,0.59,66,61,71,51,4,0.0
File,org.apache.xerces.validators.schema.identity.Field,1,1,1,1,5,0,3,2,3,0,0,9,9,4,9,0,0,1,8,202,32,50,25,13,132,22,34,21,13,1,1,1,2.64,9,9,9,9,0,1.0
File,org.apache.xerces.validators.schema.identity.FieldActivator,0,0,0,0,0,0,0,0,1,0,0,3,3,0,3,0,0,0,3,103,8,9,8,0,87,5,6,6,0,0,0,0,9.67,0,0,0,0,0,0.0
File,org.apache.xerces.validators.schema.identity.IdentityConstraint,1,1,1,1,6,0,5,2,1,0,3,9,9,4,9,0,0,1,8,172,24,55,22,26,102,27,39,22,17,3,3,3,1.85,12,12,12,10,1,1.0
File,org.apache.xerces.validators.schema.identity.Key,1,1,1,1,4,0,3,2,1,0,0,3,3,1,3,0,0,0,3,100,10,15,7,4,79,6,10,6,4,1,1,1,5.27,3,3,3,3,0,0.0
File,org.apache.xerces.validators.schema.identity.KeyRef,1,1,1,1,4,0,3,2,1,0,0,3,3,1,3,0,0,0,3,100,10,15,7,4,79,6,10,6,4,1,1,1,5.27,3,3,3,3,0,0.0
File,org.apache.xerces.validators.schema.identity.Selector,1,1,1,1,8,0,5,3,3,0,0,10,10,5,10,0,0,0,10,244,38,77,35,29,141,38,55,29,26,3,3,3,1.83,14,14,14,10,2,1.0
File,org.apache.xerces.validators.schema.identity.Unique,1,1,1,1,4,0,3,2,1,0,0,2,2,0,2,0,0,0,2,87,7,10,5,2,73,3,6,4,2,1,1,1,7.3,2,2,2,2,0,0.0
File,org.apache.xerces.validators.schema.identity.ValueStore,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,96,6,5,4,0,86,3,4,4,0,0,0,0,17.2,0,0,0,0,0,1.0
File,org.apache.xerces.validators.schema.identity.XPath,7,5,8,4,87,2,32,55,8,1,89,34,33,37,34,0,2,5,27,3607,196,1227,246,958,2286,658,841,150,691,127,105,158,1.86,261,181,304,162,6,1.0
File,org.apache.xerces.validators.schema.identity.XPathException,1,1,1,1,4,0,3,2,1,0,0,2,2,0,2,0,0,0,2,84,6,10,5,2,71,3,6,4,2,1,1,1,7.1,2,2,2,2,0,0.0
File,org.apache.xerces.validators.schema.identity.XPathMatcher,4,4,5,1,26,1,18,7,1,0,7,13,13,11,13,0,2,1,10,583,68,276,63,183,255,127,185,60,125,26,26,33,0.92,57,57,66,22,5,1.0
File,org.apache.xml.serialize.BaseMarkupSerializer,2,2,3,1,19,1,14,4,1,0,0,55,55,14,55,0,0,18,37,1441,227,782,159,458,432,426,576,146,430,22,15,23,0.55,157,150,185,67,5,1.0
File,org.apache.xml.serialize.DOMSerializer,0,0,0,0,0,0,0,0,1,0,0,3,3,0,3,0,0,0,3,120,18,14,12,0,88,8,9,9,0,0,0,0,6.29,0,0,0,0,0,0.0
File,org.apache.xml.serialize.ElementState,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,140,28,15,13,0,97,12,13,13,0,0,0,0,6.47,0,0,0,0,0,0.0
File,org.apache.xml.serialize.EncodingInfo,1,1,1,1,8,0,4,4,1,0,0,5,5,3,5,0,0,0,5,122,9,30,15,9,83,16,23,14,9,2,2,2,2.77,7,7,7,5,1,0.0
File,org.apache.xml.serialize.Encodings,4,4,4,4,12,0,9,3,1,1,3,1,0,0,1,1,0,0,0,137,11,40,13,27,86,13,18,11,7,4,4,4,2.15,4,4,4,4,2,0.0
File,org.apache.xml.serialize.HTMLSerializer,4,4,5,1,23,1,16,6,1,0,2,8,8,0,8,1,0,1,6,366,44,158,41,92,164,89,111,32,79,23,23,29,1.04,34,34,40,8,4,0.0
File,org.apache.xml.serialize.HTMLdtd,2,2,3,1,16,0,9,6,1,16,16,16,0,0,16,0,6,0,10,569,85,257,50,178,227,165,206,50,156,11,11,14,0.88,40,40,50,31,5,0.0
File,org.apache.xml.serialize.IndentPrinter,2,2,2,1,14,0,8,5,1,0,0,17,17,5,17,1,0,0,16,403,58,162,29,84,183,66,106,28,78,7,7,9,1.13,39,39,43,17,4,0.0
File,org.apache.xml.serialize.LineSeparator,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,97,16,8,6,4,73,5,6,6,0,0,0,0,9.13,0,0,0,0,0,0.0
File,org.apache.xml.serialize.Method,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,103,18,9,7,5,76,6,7,7,0,0,0,0,8.44,0,0,0,0,0,0.0
File,org.apache.xml.serialize.OutputFormat,1,1,1,1,13,0,5,6,3,4,7,46,42,18,46,0,0,0,46,969,160,318,90,144,495,129,209,87,122,9,9,12,1.56,77,77,81,71,4,0.0
File,org.apache.xml.serialize.Printer,2,2,2,1,10,0,8,2,1,0,1,18,18,7,18,0,0,0,18,367,60,173,33,90,134,70,114,35,79,5,5,5,0.77,43,43,43,18,3,0.0
File,org.apache.xml.serialize.Serializer,0,0,0,0,0,0,0,0,1,0,0,6,6,0,6,0,0,0,6,173,26,21,19,0,126,15,16,16,0,0,0,0,6.0,0,0,0,0,0,0.0
File,org.apache.xml.serialize.SerializerFactory,1,1,1,1,10,0,6,4,1,2,2,6,4,4,6,0,0,1,5,188,31,57,24,24,100,33,41,20,21,1,1,1,1.75,2,2,2,2,0,0.0
File,org.apache.xml.serialize.SerializerFactoryImpl,1,1,2,1,9,0,8,0,1,0,0,6,6,1,6,1,1,1,3,152,27,60,19,26,65,25,37,15,22,5,5,5,1.08,11,11,14,10,1,0.0
File,org.apache.xml.serialize.SieveEncodingInfo,2,2,3,1,12,0,8,2,2,0,0,6,6,3,6,3,0,0,3,162,16,63,20,36,83,30,47,19,28,9,9,13,1.32,14,14,18,9,3,0.0
File,org.apache.xml.serialize.TextSerializer,2,2,2,1,15,1,9,4,1,0,0,16,16,0,16,0,0,6,10,399,72,166,43,78,161,77,108,40,68,12,6,12,0.97,40,33,40,16,2,0.0
File,org.apache.xml.serialize.XHTMLSerializer,1,1,1,1,9,0,4,5,1,0,0,5,5,0,5,0,0,0,5,140,18,30,11,7,92,11,17,10,7,2,2,2,3.07,9,9,9,5,0,0.0
File,org.apache.xml.serialize.XMLSerializer,5,5,6,1,28,1,19,7,1,0,0,6,6,0,6,0,0,0,6,318,37,140,36,78,141,77,97,27,70,21,21,27,1.01,30,30,36,6,5,2.0
File,org.w3c.dom.Attr,0,0,0,0,0,0,0,0,1,0,0,5,5,0,5,0,0,0,5,111,6,9,8,0,96,6,7,7,0,0,0,0,10.67,0,0,0,0,0,0.0
File,org.w3c.dom.CDATASection,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48,2,3,2,0,43,1,2,2,0,0,0,0,14.33,0,0,0,0,0,0.0
File,org.w3c.dom.CharacterData,0,0,0,0,0,0,0,0,1,0,0,8,8,0,8,0,0,0,8,144,9,23,22,0,112,9,10,10,0,0,0,0,4.87,0,0,0,0,0,0.0
File,org.w3c.dom.Comment,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,2,3,2,0,19,1,2,2,0,0,0,0,6.33,0,0,0,0,0,0.0
File,org.w3c.dom.DOMException,1,1,1,1,4,0,4,0,1,0,15,1,1,1,1,0,0,0,1,116,3,23,19,17,90,19,21,19,2,1,1,1,3.91,1,1,1,1,0,0.0
File,org.w3c.dom.DOMImplementation,0,0,0,0,0,0,0,0,1,0,0,3,3,0,3,0,0,0,3,100,5,13,12,0,82,4,5,5,0,0,0,0,6.31,0,0,0,0,0,0.0
File,org.w3c.dom.Document,0,0,0,0,0,0,0,0,1,0,0,17,17,0,17,0,0,0,17,365,19,33,32,0,313,18,19,19,0,0,0,0,9.48,0,0,0,0,0,2.0
File,org.w3c.dom.DocumentFragment,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52,2,3,2,0,47,1,2,2,0,0,0,0,15.67,0,0,0,0,0,0.0
File,org.w3c.dom.DocumentType,0,0,0,0,0,0,0,0,1,0,0,6,6,0,6,0,0,0,6,79,8,9,8,0,62,7,8,8,0,0,0,0,6.89,0,0,0,0,0,0.0
File,org.w3c.dom.Element,0,0,0,0,0,0,0,0,1,0,0,16,16,0,16,0,0,0,16,302,18,34,33,0,250,17,18,18,0,0,0,0,7.35,0,0,0,0,0,0.0
File,org.w3c.dom.Entity,0,0,0,0,0,0,0,0,1,0,0,3,3,0,3,0,0,0,3,68,5,6,5,0,57,4,5,5,0,0,0,0,9.5,0,0,0,0,0,2.0
File,org.w3c.dom.EntityReference,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,2,3,2,0,34,1,2,2,0,0,0,0,11.33,0,0,0,0,0,0.0
File,org.w3c.dom.NamedNodeMap,0,0,0,0,0,0,0,0,1,0,0,8,8,0,8,0,0,0,8,156,10,17,16,0,129,9,10,10,0,0,0,0,7.59,0,0,0,0,0,0.0
File,org.w3c.dom.Node,0,0,0,0,0,0,0,0,1,0,12,25,25,0,25,0,0,0,25,390,26,50,49,12,314,38,39,39,0,0,0,0,6.28,0,0,0,0,0,0.0
File,org.w3c.dom.NodeList,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,2,41,4,5,4,0,32,3,4,4,0,0,0,0,6.4,0,0,0,0,0,0.0
File,org.w3c.dom.Notation,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,2,40,4,5,4,0,31,3,4,4,0,0,0,0,6.2,0,0,0,0,0,0.0
File,org.w3c.dom.ProcessingInstruction,0,0,0,0,0,0,0,0,1,0,0,3,3,0,3,0,0,0,3,40,4,7,6,0,29,4,5,5,0,0,0,0,4.14,0,0,0,0,0,0.0
File,org.w3c.dom.Text,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,56,3,5,4,0,48,2,3,3,0,0,0,0,9.6,0,0,0,0,0,0.0
File,org.w3c.dom.events.DocumentEvent,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,56,4,6,5,0,46,3,4,4,0,0,0,0,7.67,0,0,0,0,0,0.0
File,org.w3c.dom.events.Event,0,0,0,0,0,0,0,0,1,0,3,10,10,0,10,0,0,0,10,141,13,18,17,3,110,14,15,15,0,0,0,0,6.11,0,0,0,0,0,0.0
File,org.w3c.dom.events.EventException,1,1,1,1,4,0,4,0,1,0,1,1,1,1,1,0,0,0,1,36,3,9,5,3,24,5,7,5,2,1,1,1,2.67,1,1,1,1,0,0.0
File,org.w3c.dom.events.EventListener,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,41,3,4,3,0,34,2,3,3,0,0,0,0,8.5,0,0,0,0,0,0.0
File,org.w3c.dom.events.EventTarget,0,0,0,0,0,0,0,0,1,0,0,3,3,0,3,0,0,0,3,102,5,11,10,0,86,4,5,5,0,0,0,0,7.82,0,0,0,0,0,0.0
File,org.w3c.dom.events.MutationEvent,0,0,0,0,0,0,0,0,1,0,3,6,6,0,6,0,0,0,6,108,10,20,19,3,78,11,12,12,0,0,0,0,3.9,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLAnchorElement,0,0,0,0,0,0,0,0,1,0,0,26,26,0,26,0,0,0,26,111,17,29,28,0,65,27,28,28,0,0,0,0,2.24,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLAppletElement,0,0,0,0,0,0,0,0,1,0,0,22,22,0,22,0,0,0,22,102,14,25,24,0,63,23,24,24,0,0,0,0,2.52,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLAreaElement,0,0,0,0,0,0,0,0,1,0,0,16,16,0,16,0,0,0,16,78,11,19,18,0,48,17,18,18,0,0,0,0,2.53,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLBRElement,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,2,27,4,5,4,0,18,3,4,4,0,0,0,0,3.6,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLBaseElement,0,0,0,0,0,0,0,0,1,0,0,4,4,0,4,0,0,0,4,33,5,7,6,0,21,5,6,6,0,0,0,0,3.0,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLBaseFontElement,0,0,0,0,0,0,0,0,1,0,0,6,6,0,6,0,0,0,6,42,6,9,8,0,27,7,8,8,0,0,0,0,3.0,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLBodyElement,0,0,0,0,0,0,0,0,1,0,0,12,12,0,12,0,0,0,12,68,9,15,14,0,44,13,14,14,0,0,0,0,2.93,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLButtonElement,0,0,0,0,0,0,0,0,1,0,0,12,12,0,12,0,0,0,12,66,10,15,14,0,41,13,14,14,0,0,0,0,2.73,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLCollection,0,0,0,0,0,0,0,0,1,0,0,3,3,0,3,0,0,0,3,56,7,7,6,0,42,5,6,6,0,0,0,0,6.0,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLDListElement,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,2,27,4,5,4,0,18,3,4,4,0,0,0,0,3.6,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLDOMImplementation,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,35,5,5,4,0,25,3,4,4,0,0,0,0,5.0,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLDirectoryElement,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,2,28,4,5,4,0,19,3,4,4,0,0,0,0,3.8,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLDivElement,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,2,27,4,5,4,0,18,3,4,4,0,0,0,0,3.6,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLDocument,0,0,0,0,0,0,0,0,1,0,0,19,19,0,19,0,0,0,19,154,20,24,23,0,110,22,23,23,0,0,0,0,4.58,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLElement,0,0,0,0,0,0,0,0,1,0,0,10,10,0,10,0,0,0,10,65,9,14,13,0,42,12,13,13,0,0,0,0,3.0,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLFieldSetElement,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,27,4,4,3,0,19,2,3,3,0,0,0,0,4.75,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLFontElement,0,0,0,0,0,0,0,0,1,0,0,6,6,0,6,0,0,0,6,42,6,9,8,0,27,7,8,8,0,0,0,0,3.0,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLFormElement,0,0,0,0,0,0,0,0,1,0,0,16,16,0,16,0,0,0,16,86,13,19,18,0,54,17,18,18,0,0,0,0,2.84,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLFrameElement,0,0,0,0,0,0,0,0,1,0,0,16,16,0,16,0,0,0,16,76,11,19,18,0,46,17,18,18,0,0,0,0,2.42,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLFrameSetElement,0,0,0,0,0,0,0,0,1,0,0,4,4,0,4,0,0,0,4,34,5,7,6,0,22,5,6,6,0,0,0,0,3.14,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLHRElement,0,0,0,0,0,0,0,0,1,0,0,8,8,0,8,0,0,0,8,49,7,11,10,0,31,9,10,10,0,0,0,0,2.82,0,0,0,0,0,0.0
File,org.w3c.dom.html.HTMLHeadElement,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,2,27,4,5,4,0,18,3,4,4,0,0,0,0,3.6,0,0,0,0,0,0.0
