Unnamed: 0,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,MaxNesting,bug
253,File,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,4,4,4,1,32,4,19,9,1,1,0,7,6,9,7,0,3,0,4,325,42,157,42,76,133,77,103,40,63,8,8,9,0.85,28,28,31,12,3,1.0
254,File,org.gjt.sp.jedit.search.BufferListSet,3,3,4,2,13,1,11,1,1,0,0,6,6,1,6,0,0,1,5,120,17,68,14,34,40,29,48,16,32,8,8,9,0.59,18,18,21,11,3,0.0
255,File,org.gjt.sp.jedit.search.CharIndexedSegment,2,2,2,1,6,0,6,1,1,0,0,4,4,3,4,1,0,0,3,72,8,34,12,12,34,15,22,12,10,3,3,4,1.0,8,8,10,4,1,0.0
256,File,org.gjt.sp.jedit.search.CurrentBufferSet,1,1,1,1,4,0,4,1,1,0,0,5,5,0,5,0,0,0,5,66,7,28,8,8,36,8,15,8,7,2,2,2,1.29,6,6,6,5,1,0.0
257,File,org.gjt.sp.jedit.search.DirectoryListSet,1,1,1,1,4,0,4,1,1,0,0,6,6,3,6,0,0,1,5,85,9,40,16,10,42,17,24,16,8,1,1,1,1.05,6,6,6,6,0,0.0
258,File,org.gjt.sp.jedit.search.HyperSearchRequest,2,2,2,2,24,3,20,0,4,0,0,8,8,6,8,0,3,0,5,247,40,173,54,98,39,88,108,53,55,8,8,8,0.23,20,20,20,17,3,0.0
259,File,org.gjt.sp.jedit.search.HyperSearchResult,1,1,1,1,6,0,6,1,1,0,0,5,5,8,5,0,0,0,5,86,10,48,19,17,34,27,35,19,16,2,2,2,0.71,7,7,7,5,1,0.0
260,File,org.gjt.sp.jedit.search.HyperSearchResults,2,2,2,1,14,1,13,0,8,0,1,18,18,7,18,1,2,0,15,349,40,261,77,137,64,121,163,76,87,10,10,10,0.25,37,37,37,22,5,2.0
261,File,org.gjt.sp.jedit.search.RESearchMatcher,5,5,6,3,37,3,23,11,1,0,1,3,3,5,3,0,0,0,3,174,17,88,30,49,72,42,57,25,32,7,7,9,0.82,15,15,19,10,2,0.0
262,File,org.gjt.sp.jedit.search.SearchAndReplace,3,3,3,2,29,3,19,7,1,31,9,31,0,0,31,0,2,0,29,1035,140,629,129,399,297,278,385,110,275,21,21,22,0.47,110,110,121,64,5,1.0
263,File,org.gjt.sp.jedit.search.SearchBar,3,3,3,1,23,1,19,3,5,0,0,13,13,8,13,0,3,0,10,375,33,265,51,153,94,113,154,49,105,9,9,9,0.35,43,40,43,15,4,2.0
264,File,org.gjt.sp.jedit.search.SearchDialog,3,3,4,1,35,4,28,3,6,1,4,21,20,24,21,1,7,0,13,895,138,643,100,453,136,356,432,92,340,10,10,12,0.21,71,71,87,21,3,1.0
265,File,org.gjt.sp.jedit.search.SearchFileSet,0,0,0,0,0,0,0,0,1,0,0,5,5,0,5,5,0,0,0,59,7,10,8,0,42,7,8,8,0,0,0,0,4.2,0,0,0,0,0,0.0
266,File,org.gjt.sp.jedit.search.SearchMatcher,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,2,0,0,0,56,4,9,7,0,43,5,6,6,0,0,0,0,4.78,0,0,0,0,0,0.0
267,File,org.gjt.sp.jedit.syntax.KeywordMap,1,1,1,1,12,0,8,3,2,0,0,11,11,7,11,0,0,2,9,202,19,113,31,49,70,51,74,34,40,5,5,5,0.62,21,21,21,19,4,0.0
268,File,org.gjt.sp.jedit.syntax.ParserRule,1,1,1,1,7,0,7,0,1,0,0,1,1,5,1,1,0,0,0,44,3,16,8,4,25,10,12,8,4,1,1,1,1.56,1,1,1,1,0,1.0
269,File,org.gjt.sp.jedit.syntax.ParserRuleFactory,3,3,3,1,22,3,18,0,1,10,0,10,0,0,10,0,2,0,8,261,46,190,60,107,25,90,114,51,63,5,5,6,0.13,38,38,39,10,2,0.0
270,File,org.gjt.sp.jedit.syntax.ParserRuleSet,1,1,1,1,5,0,5,1,1,0,1,20,20,12,20,0,0,0,20,203,27,127,42,42,69,48,72,41,31,2,2,3,0.54,24,24,25,20,1,1.0
271,File,org.gjt.sp.jedit.syntax.SyntaxStyle,1,1,1,1,8,0,4,3,1,0,0,4,4,3,4,0,0,0,4,73,6,27,11,6,40,12,17,11,6,1,1,1,1.48,4,4,4,4,0,1.0
272,File,org.gjt.sp.jedit.syntax.Token,1,1,1,1,9,0,5,5,1,0,16,2,2,5,2,0,0,0,2,102,10,35,25,20,60,26,29,25,4,1,1,1,1.71,2,2,2,2,0,1.0
273,File,org.gjt.sp.jedit.syntax.TokenMarker,6,5,7,3,39,4,31,5,2,0,17,19,19,14,19,0,2,0,17,896,114,647,89,410,173,259,358,86,272,43,28,47,0.27,132,101,148,69,6,4.0
274,File,org.gjt.sp.jedit.syntax.XModeHandler,5,5,6,3,31,1,27,3,1,0,0,17,17,26,17,0,9,0,8,632,43,511,58,276,108,192,285,56,229,36,36,36,0.21,101,101,106,51,4,3.0
275,File,org.gjt.sp.jedit.textarea.ChunkCache,5,5,6,2,39,5,30,4,3,4,0,20,16,24,20,15,0,0,5,921,129,656,121,403,158,309,421,125,296,24,24,34,0.24,112,112,134,49,6,9.0
276,File,org.gjt.sp.jedit.textarea.ExtensionManager,2,2,2,2,14,0,13,1,2,0,0,6,6,3,6,6,0,0,0,140,15,92,24,38,39,41,59,27,32,3,3,3,0.42,16,16,16,12,2,0.0
277,File,org.gjt.sp.jedit.textarea.FoldVisibilityManager,5,5,7,3,38,4,28,7,1,0,0,21,21,7,21,0,0,0,21,920,116,610,54,350,218,238,361,70,291,26,26,34,0.36,123,123,160,79,5,1.0
278,File,org.gjt.sp.jedit.textarea.Gutter,2,2,2,1,15,1,11,3,4,0,4,45,45,24,45,0,0,0,45,908,114,562,132,308,284,224,321,126,195,23,21,32,0.51,96,94,108,54,6,2.0
279,File,org.gjt.sp.jedit.textarea.JEditTextArea,3,3,3,1,23,2,16,5,12,0,8,244,244,60,244,10,18,0,216,6442,829,4227,796,2560,1645,1845,2654,807,1847,24,24,29,0.39,822,798,925,417,6,23.0
280,File,org.gjt.sp.jedit.textarea.ScrollListener,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,2,0,0,0,33,2,6,4,0,25,3,4,4,0,0,0,0,4.17,0,0,0,0,0,0.0
281,File,org.gjt.sp.jedit.textarea.Selection,1,1,1,1,6,0,5,1,3,0,0,21,21,4,21,0,0,3,18,246,29,126,31,47,112,34,61,31,30,2,2,2,0.89,24,24,24,19,1,1.0
282,File,org.gjt.sp.jedit.textarea.TextAreaExtension,1,1,1,1,15,0,2,13,1,0,0,3,3,0,3,0,0,0,3,94,5,13,8,1,79,3,7,6,1,1,1,1,6.08,3,3,3,3,0,0.0
283,File,org.gjt.sp.jedit.textarea.TextAreaHighlight,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,2,0,0,0,45,4,8,6,0,33,5,6,6,0,0,0,0,4.13,0,0,0,0,0,0.0
284,File,org.gjt.sp.jedit.textarea.TextAreaPainter,1,1,2,1,14,1,9,4,5,0,10,57,57,23,57,0,4,0,53,1131,146,623,170,339,419,272,382,158,224,11,11,14,0.67,108,108,128,67,3,2.0
285,File,org.gjt.sp.util.IntegerArray,1,1,1,1,5,0,5,1,1,0,0,6,6,2,6,0,0,0,6,77,9,36,11,10,38,12,20,11,9,2,2,2,1.06,7,7,7,6,1,0.0
286,File,org.gjt.sp.util.Log,3,2,3,1,21,1,16,3,2,10,13,12,2,0,12,0,4,0,8,356,36,219,52,114,101,78,114,45,69,7,7,7,0.46,37,33,39,12,2,0.0
287,File,org.gjt.sp.util.ReadWriteLock,2,2,3,2,14,0,12,3,1,0,0,8,8,7,8,0,3,0,5,175,19,108,18,51,57,44,65,18,47,6,6,6,0.53,20,20,25,16,2,0.0
288,File,org.gjt.sp.util.SegmentBuffer,1,1,1,1,6,0,6,1,1,0,0,4,4,0,4,0,1,0,3,70,8,32,8,13,34,13,20,8,12,3,3,3,1.06,6,6,6,4,1,0.0
289,File,org.gjt.sp.util.WorkRequest,2,2,2,1,9,0,6,3,1,0,0,4,4,0,4,0,0,0,4,70,5,28,10,12,37,9,18,10,8,2,2,2,1.32,8,8,8,4,1,0.0
290,File,org.gjt.sp.util.WorkThread,1,1,1,1,12,0,9,2,2,0,0,14,14,8,14,0,2,0,12,225,22,144,26,59,59,54,78,26,52,4,4,4,0.41,22,22,23,16,2,1.0
291,File,org.gjt.sp.util.WorkThreadPool,2,2,3,1,17,1,13,4,3,0,1,20,20,17,20,5,4,0,11,477,61,293,51,132,145,105,172,57,115,8,8,14,0.49,58,58,66,28,3,0.0
292,File,org.gjt.sp.util.WorkThreadProgressListener,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,2,0,0,0,35,4,7,5,0,24,4,5,5,0,0,0,0,3.43,0,0,0,0,0,0.0
