Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,MaxNesting,bug
File,org.apache.xalan.xsltc.compiler.KeyCall,4,4,4,1,67,9,38,19,1,0,0,4,4,4,4,0,1,0,3,382,48,183,64,126,152,107,124,51,73,8,8,8,0.83,17,16,18,4,2,0.0
File,org.apache.xalan.xsltc.compiler.KeyPattern,1,1,1,1,3,0,3,0,1,0,0,1,1,0,1,0,0,0,1,72,4,6,3,1,62,2,4,3,1,1,1,1,10.33,1,1,1,1,0,0.0
File,org.apache.xalan.xsltc.compiler.LangCall,1,1,1,1,11,0,7,3,1,0,0,4,4,2,4,0,0,0,4,129,9,45,24,19,75,28,35,22,13,2,2,2,1.67,6,6,6,4,1,0.0
File,org.apache.xalan.xsltc.compiler.LastCall,1,1,1,1,6,0,6,0,1,0,0,4,4,0,4,0,0,0,4,107,8,37,18,15,62,19,26,17,9,3,3,3,1.68,6,6,6,4,1,0.0
File,org.apache.xalan.xsltc.compiler.LiteralAttribute,1,1,1,1,7,0,4,2,1,0,0,5,5,2,5,0,0,1,4,120,10,37,19,14,75,25,31,19,12,1,1,1,2.03,5,5,5,5,0,0.0
File,org.apache.xalan.xsltc.compiler.LiteralElement,4,4,5,2,27,2,18,6,1,0,1,12,12,4,12,0,2,1,9,428,47,239,68,154,144,127,184,70,114,14,14,21,0.6,56,56,66,28,4,2.0
File,org.apache.xalan.xsltc.compiler.LiteralExpr,1,1,1,1,4,0,3,1,1,0,0,8,8,2,8,0,0,3,5,123,12,40,21,12,71,22,31,21,10,2,2,2,1.77,9,9,9,8,0,0.0
File,org.apache.xalan.xsltc.compiler.LocalNameCall,1,1,1,1,11,0,7,3,1,0,0,3,3,0,3,0,0,0,3,112,9,31,19,14,72,17,21,16,5,1,1,1,2.32,3,3,3,3,0,0.0
File,org.apache.xalan.xsltc.compiler.LocationPathPattern,1,1,1,1,5,0,4,1,1,0,0,12,12,4,12,0,0,0,12,145,15,58,24,22,73,28,43,24,19,6,6,6,1.26,16,16,16,14,3,0.0
File,org.apache.xalan.xsltc.compiler.LogicalExpr,2,2,3,1,18,1,10,6,1,0,3,9,9,3,9,0,0,0,9,264,32,112,39,67,123,61,81,38,43,6,6,8,1.1,21,21,27,11,2,0.0
File,org.apache.xalan.xsltc.compiler.Message,2,2,2,2,38,5,28,5,1,0,0,3,3,1,3,0,0,0,3,199,22,98,22,75,80,59,67,21,46,5,4,5,0.82,8,7,8,6,2,0.0
File,org.apache.xalan.xsltc.compiler.Mode,5,5,6,1,41,4,29,8,1,3,0,31,28,21,31,0,19,0,12,1541,204,952,296,701,388,557,703,273,430,34,34,42,0.41,161,161,191,41,4,0.0
File,org.apache.xalan.xsltc.compiler.NameBase,2,2,2,1,16,1,11,3,1,0,0,5,5,2,5,0,0,0,5,166,16,69,20,41,81,33,44,19,25,4,4,6,1.17,11,10,13,5,1,0.0
File,org.apache.xalan.xsltc.compiler.NameCall,1,1,1,1,8,0,5,3,1,0,0,3,3,0,3,0,0,0,3,104,8,24,15,9,72,14,18,14,4,1,1,1,3.0,3,3,3,3,0,0.0
File,org.apache.xalan.xsltc.compiler.NamespaceAlias,1,1,1,1,3,0,3,0,1,0,0,3,3,2,3,0,0,0,3,93,7,19,11,4,67,11,15,11,4,1,1,1,3.53,3,3,3,3,0,0.0
File,org.apache.xalan.xsltc.compiler.NamespaceUriCall,1,1,1,1,9,0,5,3,1,0,0,3,3,0,3,0,0,0,3,105,8,25,16,9,72,14,18,14,4,1,1,1,2.88,3,3,3,3,0,0.0
File,org.apache.xalan.xsltc.compiler.NotCall,1,1,1,1,6,0,6,0,1,0,0,3,3,0,3,0,0,0,3,96,6,28,16,12,63,19,23,15,8,1,1,1,2.25,3,3,3,3,0,0.0
File,org.apache.xalan.xsltc.compiler.Number,4,4,4,1,38,3,29,5,1,0,5,13,13,12,13,0,4,0,9,641,76,441,108,319,138,235,287,96,191,14,14,14,0.31,52,52,53,13,3,1.0
File,org.apache.xalan.xsltc.compiler.NumberCall,2,2,2,1,9,0,8,0,1,0,0,3,3,0,3,0,0,0,3,106,9,35,14,15,62,19,26,14,12,3,3,3,1.77,6,6,6,3,1,0.0
File,org.apache.xalan.xsltc.compiler.Otherwise,1,1,1,1,5,0,5,0,1,0,0,3,3,0,3,0,0,0,3,91,5,24,13,9,62,16,20,13,7,1,1,1,2.58,3,3,3,3,0,0.0
File,org.apache.xalan.xsltc.compiler.Output,5,5,6,1,39,4,29,5,1,0,3,7,7,12,7,0,0,0,7,390,47,235,53,153,109,133,175,50,125,25,25,30,0.46,41,41,47,7,3,1.0
File,org.apache.xalan.xsltc.compiler.Param,4,4,4,1,30,2,21,6,1,0,0,5,5,0,5,0,0,0,5,240,23,123,30,80,96,68,89,30,59,7,7,7,0.78,20,20,20,9,3,2.0
File,org.apache.xalan.xsltc.compiler.ParameterRef,3,3,3,2,18,1,16,0,1,0,0,3,3,0,3,0,0,0,3,136,10,61,21,35,65,30,41,20,21,8,8,8,1.07,10,10,10,7,4,2.0
File,org.apache.xalan.xsltc.compiler.ParentLocationPath,2,2,5,1,14,1,11,1,1,0,0,11,11,5,11,0,0,0,11,255,31,143,45,96,82,67,94,42,52,9,9,35,0.57,26,26,56,19,3,0.0
File,org.apache.xalan.xsltc.compiler.ParentPattern,1,1,1,1,11,1,9,0,1,0,0,8,8,2,8,0,0,0,8,184,23,95,35,52,67,54,68,31,37,6,6,8,0.71,13,13,15,8,2,0.0
File,org.apache.xalan.xsltc.compiler.Parser,2,2,2,1,15,0,12,2,1,0,2,76,76,28,76,0,16,1,59,1402,146,982,295,660,289,567,739,268,471,13,13,15,0.29,185,181,203,111,5,1.0
File,org.apache.xalan.xsltc.compiler.Pattern,0,0,0,0,0,0,0,0,1,0,0,3,3,0,3,0,0,0,3,98,5,11,10,0,82,8,9,9,0,0,0,0,7.45,0,0,0,0,0,0.0
File,org.apache.xalan.xsltc.compiler.PositionCall,1,1,1,1,8,0,7,0,1,0,0,3,3,0,3,0,0,0,3,105,8,34,17,13,63,18,24,16,8,3,3,3,1.85,5,5,5,3,1,0.0
File,org.apache.xalan.xsltc.compiler.Predicate,4,4,4,2,21,2,15,3,1,0,0,21,21,10,21,0,1,0,20,588,76,369,100,253,145,188,272,98,174,21,21,27,0.39,86,86,97,42,4,4.0
File,org.apache.xalan.xsltc.compiler.ProcessingInstruction,1,1,1,1,15,1,12,2,1,0,0,3,3,1,3,0,0,0,3,130,12,50,21,28,71,33,38,20,18,2,2,2,1.42,4,4,4,3,1,1.0
File,org.apache.xalan.xsltc.compiler.ProcessingInstructionPattern,2,2,2,1,14,1,10,2,1,0,0,7,7,2,7,0,0,0,7,196,19,97,42,58,80,68,82,41,41,4,4,4,0.82,14,14,14,7,2,0.0
File,org.apache.xalan.xsltc.compiler.QName,1,1,1,1,3,0,3,0,1,0,0,10,10,5,10,0,0,0,10,122,14,45,17,17,64,20,31,17,14,2,2,3,1.42,11,11,12,10,0,0.0
File,org.apache.xalan.xsltc.compiler.RealExpr,1,1,1,1,3,0,3,0,1,0,0,4,4,1,4,0,0,0,4,94,7,25,16,6,62,15,20,16,4,1,1,1,2.48,4,4,4,4,0,0.0
File,org.apache.xalan.xsltc.compiler.RelationalExpr,4,3,4,1,21,2,17,1,1,0,0,10,10,3,10,0,0,0,10,312,34,201,57,131,78,110,147,54,93,24,24,25,0.39,42,39,49,16,3,0.0
File,org.apache.xalan.xsltc.compiler.RelativeLocationPath,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,2,69,2,5,4,0,62,3,4,4,0,0,0,0,12.4,0,0,0,0,0,0.0
File,org.apache.xalan.xsltc.compiler.RelativePathPattern,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66,2,2,2,0,62,1,2,2,0,0,0,0,31.0,0,0,0,0,0,0.0
File,org.apache.xalan.xsltc.compiler.RoundCall,1,1,1,1,10,1,8,1,1,0,0,2,2,0,2,0,0,0,2,99,8,27,15,12,64,19,22,15,7,1,1,1,2.37,2,2,2,2,0,1.0
File,org.apache.xalan.xsltc.compiler.SimpleAttributeValue,1,1,1,1,6,0,3,2,1,0,0,5,5,1,5,0,0,1,4,113,9,28,17,7,77,16,22,17,5,1,1,1,2.75,5,5,5,5,0,0.0
File,org.apache.xalan.xsltc.compiler.Sort,3,3,3,1,36,4,25,5,1,6,0,17,11,10,17,0,4,0,13,758,106,488,177,346,166,297,348,151,197,9,9,10,0.34,54,54,57,26,3,3.0
File,org.apache.xalan.xsltc.compiler.SourceLoader,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,80,5,5,4,0,70,3,4,4,0,0,0,0,14.0,0,0,0,0,0,0.0
File,org.apache.xalan.xsltc.compiler.StartsWithCall,2,2,2,1,14,1,9,4,1,0,0,3,3,2,3,0,0,0,3,129,12,42,22,23,75,27,34,21,13,4,4,4,1.79,6,6,6,3,1,0.0
File,org.apache.xalan.xsltc.compiler.Step,2,2,3,1,22,1,15,5,1,0,0,16,16,4,16,0,3,0,13,484,43,277,74,188,166,148,192,71,121,13,11,18,0.6,46,44,58,25,4,2.0
File,org.apache.xalan.xsltc.compiler.StepPattern,2,2,2,1,20,2,16,2,1,0,3,20,20,7,20,0,6,1,13,543,74,366,119,248,106,240,288,115,173,9,9,9,0.29,52,50,56,26,3,1.0
File,org.apache.xalan.xsltc.compiler.StringCall,2,2,2,1,11,1,10,0,1,0,0,3,3,0,3,0,0,0,3,112,9,41,17,19,62,23,31,17,14,3,3,3,1.51,7,7,7,3,1,0.0
File,org.apache.xalan.xsltc.compiler.StringLengthCall,1,1,1,1,8,0,8,0,1,0,0,2,2,0,2,0,0,0,2,93,5,26,13,10,62,15,19,13,6,2,2,2,2.38,3,3,3,2,1,0.0
File,org.apache.xalan.xsltc.compiler.Stylesheet,2,2,2,1,15,1,11,3,1,0,0,54,54,25,54,0,10,1,43,1056,157,669,232,444,239,377,493,214,279,9,9,10,0.36,118,118,126,61,3,4.0
File,org.apache.xalan.xsltc.compiler.SymbolTable,2,2,2,1,7,0,5,1,1,0,0,24,24,10,24,0,0,0,24,291,36,151,58,88,104,82,135,58,77,6,6,6,0.69,54,54,56,24,3,0.0
File,org.apache.xalan.xsltc.compiler.SyntaxTreeNode,1,1,2,1,13,0,7,6,1,0,3,54,54,9,54,0,3,41,10,913,95,424,138,246,404,227,325,140,185,8,8,18,0.95,102,102,121,72,3,0.0
File,org.apache.xalan.xsltc.compiler.Template,2,2,2,1,10,1,8,0,1,0,0,21,21,10,21,0,1,0,20,333,49,203,63,125,89,113,158,62,96,8,8,8,0.44,44,44,45,31,2,3.0
File,org.apache.xalan.xsltc.compiler.TestSeq,2,2,2,1,17,1,10,5,1,0,0,11,11,6,11,0,2,0,9,327,39,135,54,79,154,75,102,50,52,11,11,11,1.14,29,29,29,15,2,0.0
File,org.apache.xalan.xsltc.compiler.Text,2,2,2,1,10,0,8,1,1,0,0,10,10,4,10,0,0,3,7,196,19,95,32,55,82,49,73,30,43,10,10,12,0.86,23,23,25,10,3,0.0
File,org.apache.xalan.xsltc.compiler.TopLevelElement,1,1,1,1,7,0,5,2,1,0,0,4,4,0,4,0,0,0,4,107,7,31,17,12,69,19,24,15,9,1,1,1,2.23,4,4,4,4,0,0.0
File,org.apache.xalan.xsltc.compiler.TransletOutput,1,1,2,1,21,3,12,6,1,0,0,4,4,2,4,0,0,0,4,173,22,65,28,38,86,42,50,26,24,3,3,6,1.32,7,7,10,4,1,0.0
File,org.apache.xalan.xsltc.compiler.UnaryOpExpr,1,1,1,1,6,0,5,0,1,0,0,6,6,1,6,0,0,0,6,120,12,42,20,18,66,22,31,19,12,3,3,3,1.57,8,8,8,6,2,0.0
File,org.apache.xalan.xsltc.compiler.UnionPathExpr,2,2,3,1,14,0,12,1,1,0,0,6,6,4,6,0,1,0,5,184,17,97,40,56,70,63,81,40,41,6,6,7,0.72,17,17,18,6,3,0.0
File,org.apache.xalan.xsltc.compiler.UnparsedEntityUriCall,1,1,1,1,8,0,7,1,1,0,0,3,3,1,3,0,0,0,3,108,7,35,18,15,66,21,26,18,8,2,2,2,1.89,4,4,4,3,1,0.0
File,org.apache.xalan.xsltc.compiler.UnresolvedRef,2,2,2,1,8,0,7,0,1,0,0,7,7,4,7,0,2,0,5,141,14,61,24,36,66,32,48,22,26,6,6,6,1.08,15,15,15,10,1,0.0
File,org.apache.xalan.xsltc.compiler.UnsupportedElement,2,2,2,1,11,0,6,4,1,0,0,7,7,2,7,0,1,0,6,163,16,54,22,26,93,31,47,23,24,6,6,6,1.72,15,15,15,12,3,1.0
File,org.apache.xalan.xsltc.compiler.UseAttributeSets,2,2,2,1,15,0,10,4,1,0,1,4,4,1,4,0,0,0,4,152,12,56,32,28,84,35,44,30,14,3,3,4,1.5,8,8,9,4,2,1.0
File,org.apache.xalan.xsltc.compiler.ValueOf,3,3,3,1,22,1,16,4,1,0,0,4,4,3,4,0,0,0,4,176,14,81,30,51,81,50,63,27,36,4,4,5,1.0,12,12,14,4,3,0.0
File,org.apache.xalan.xsltc.compiler.Variable,4,4,4,1,27,1,19,8,1,0,0,5,5,0,5,0,0,0,5,231,17,114,34,69,105,59,80,34,46,6,6,8,0.92,21,21,24,9,3,1.0
File,org.apache.xalan.xsltc.compiler.VariableBase,1,1,1,1,10,0,6,3,1,0,0,18,18,12,18,0,0,0,18,303,32,135,52,65,145,71,103,51,52,6,6,7,1.07,31,31,33,20,2,2.0
File,org.apache.xalan.xsltc.compiler.VariableRef,5,5,5,3,27,2,24,1,1,0,0,2,2,0,2,0,0,0,2,135,10,59,20,35,66,30,41,19,22,9,9,9,1.12,10,10,10,7,4,1.0
File,org.apache.xalan.xsltc.compiler.VariableRefBase,2,2,2,1,12,0,8,3,1,0,0,7,7,2,7,0,0,0,7,174,19,64,17,34,92,29,46,16,30,9,9,9,1.44,17,17,18,12,3,0.0
File,org.apache.xalan.xsltc.compiler.When,1,1,1,1,9,0,6,2,1,0,0,6,6,2,6,0,0,0,6,143,14,50,19,23,79,28,39,19,20,3,3,4,1.58,10,10,11,6,1,0.0
File,org.apache.xalan.xsltc.compiler.Whitespace,3,3,3,1,21,1,15,4,2,9,7,20,11,8,20,0,6,0,14,581,66,347,111,227,179,190,250,105,145,11,11,11,0.52,65,63,66,33,4,0.0
File,org.apache.xalan.xsltc.compiler.WithParam,2,2,2,1,19,1,12,6,1,0,0,5,5,2,5,0,0,0,5,186,14,79,29,42,95,44,57,28,29,3,3,3,1.2,12,12,12,5,2,2.0
File,org.apache.xalan.xsltc.compiler.XSLTC,1,1,1,1,10,0,7,3,1,0,6,57,57,29,57,0,4,3,50,840,91,471,162,285,300,254,354,161,193,13,11,14,0.64,104,99,110,63,4,1.0
File,org.apache.xalan.xsltc.compiler.XslAttribute,6,6,7,3,34,3,23,7,1,0,0,5,5,4,5,0,0,0,5,264,29,136,34,91,102,84,116,35,81,22,22,28,0.75,31,31,38,17,3,1.0
File,org.apache.xalan.xsltc.compiler.XslElement,4,4,4,2,26,2,19,5,1,0,0,9,9,5,9,0,2,0,7,334,35,192,53,126,110,107,144,50,94,13,13,13,0.57,37,37,41,21,5,1.0
File,org.apache.xalan.xsltc.compiler.util.AttributeSetMethodGenerator,1,1,1,1,4,0,4,0,1,0,4,7,7,4,7,0,0,0,7,129,14,53,24,24,63,29,37,22,15,1,1,1,1.19,7,7,7,7,0,1.0
File,org.apache.xalan.xsltc.compiler.util.BooleanType,1,1,1,1,7,0,5,1,1,0,0,20,20,0,20,0,0,1,19,260,22,137,65,57,101,64,90,55,35,4,4,4,0.74,29,29,29,20,1,0.0
File,org.apache.xalan.xsltc.compiler.util.ClassGenerator,1,1,1,1,6,0,5,0,1,0,2,9,9,6,9,0,0,0,9,163,14,64,28,26,86,32,43,25,18,2,2,2,1.34,10,10,10,9,1,0.0
File,org.apache.xalan.xsltc.compiler.util.CompareGenerator,1,1,1,1,5,0,5,0,1,0,5,10,10,7,10,0,0,0,10,156,17,76,40,31,64,45,57,36,21,2,2,2,0.84,11,11,11,10,1,0.0
File,org.apache.xalan.xsltc.compiler.util.ErrorMessages,1,1,1,1,3,0,3,0,1,0,1,1,1,0,1,0,0,0,1,924,106,236,195,228,582,4,6,5,1,1,1,1,2.47,1,1,1,1,0,1.0
File,org.apache.xalan.xsltc.compiler.util.ErrorMessages_no,1,1,1,1,3,0,3,0,1,0,1,1,1,0,1,0,0,0,1,257,8,186,158,179,65,3,5,4,1,1,1,1,0.35,1,1,1,1,0,0.0
File,org.apache.xalan.xsltc.compiler.util.ErrorMsg,1,1,1,1,7,0,6,0,1,0,97,15,15,5,15,0,3,0,12,319,28,208,134,162,83,163,182,131,51,3,3,3,0.4,20,20,20,15,1,2.0
File,org.apache.xalan.xsltc.compiler.util.FilterGenerator,1,1,1,1,7,0,4,2,1,0,1,3,3,1,3,0,0,0,3,104,7,22,13,6,76,10,14,10,4,1,1,1,3.45,3,3,3,3,0,0.0
File,org.apache.xalan.xsltc.compiler.util.IntType,1,1,1,1,8,0,6,1,1,0,0,27,27,0,27,0,0,1,26,337,30,195,81,88,112,86,128,68,60,9,9,9,0.57,45,45,45,29,1,0.0
File,org.apache.xalan.xsltc.compiler.util.MatchGenerator,1,1,1,1,5,0,4,1,1,0,1,9,9,4,9,0,0,0,9,140,15,51,26,16,75,25,36,23,13,2,2,2,1.47,10,10,10,9,1,0.0
File,org.apache.xalan.xsltc.compiler.util.MethodGenerator,1,1,1,1,7,0,6,0,1,0,6,27,27,21,27,0,0,0,27,342,55,215,93,108,72,110,145,80,65,4,4,4,0.33,36,36,36,29,2,1.0
File,org.apache.xalan.xsltc.compiler.util.MethodType,2,2,2,1,8,0,8,0,1,0,0,14,14,2,14,0,0,0,14,209,17,126,34,75,69,66,96,38,58,7,7,7,0.55,31,31,32,19,5,0.0
File,org.apache.xalan.xsltc.compiler.util.MultiHashtable,3,3,3,3,10,0,10,0,1,0,0,2,2,0,2,0,0,0,2,92,4,26,10,14,62,15,23,11,12,5,5,5,2.38,7,7,7,6,3,0.0
File,org.apache.xalan.xsltc.compiler.util.NamedMethodGenerator,1,1,1,1,6,0,6,0,1,0,1,2,2,0,2,0,0,0,2,91,5,20,11,6,66,8,12,8,4,2,2,2,3.3,3,3,3,2,1,1.0
File,org.apache.xalan.xsltc.compiler.util.NodeCounterGenerator,1,1,1,1,7,0,4,3,1,0,0,4,4,1,4,0,0,0,4,113,7,25,15,5,81,9,14,10,4,1,1,1,3.24,4,4,4,4,0,0.0
File,org.apache.xalan.xsltc.compiler.util.NodeSetType,1,1,1,1,13,0,9,4,1,0,0,21,21,0,21,0,1,1,19,384,31,207,87,121,150,90,124,62,62,7,7,7,0.72,33,33,34,21,1,0.0
File,org.apache.xalan.xsltc.compiler.util.NodeSortRecordFactGenerator,1,1,1,1,7,0,5,2,1,0,0,2,2,0,2,0,0,0,2,87,5,14,8,3,68,4,7,5,2,1,1,1,4.86,2,2,2,2,0,0.0
File,org.apache.xalan.xsltc.compiler.util.NodeSortRecordGenerator,1,1,1,1,7,0,4,2,1,0,1,3,3,1,3,0,0,0,3,103,7,22,13,6,75,10,14,10,4,1,1,1,3.41,3,3,3,3,0,0.0
File,org.apache.xalan.xsltc.compiler.util.NodeType,1,1,1,1,11,0,8,3,1,0,0,22,22,1,22,0,0,2,20,361,33,201,83,112,130,96,129,64,65,7,7,7,0.65,37,32,38,22,1,0.0
File,org.apache.xalan.xsltc.compiler.util.NumberType,1,1,1,1,3,0,3,0,1,0,0,2,2,0,2,0,0,0,2,76,5,9,4,2,62,3,6,4,2,1,1,1,6.89,2,2,2,2,0,0.0
File,org.apache.xalan.xsltc.compiler.util.ObjectType,1,1,1,1,6,0,5,1,1,0,0,17,17,2,17,0,0,1,16,217,23,103,47,46,91,49,70,41,29,2,2,2,0.88,20,20,20,17,1,0.0
File,org.apache.xalan.xsltc.compiler.util.RealType,1,1,1,1,9,0,7,2,1,0,0,27,27,0,27,0,0,1,26,379,34,225,81,117,121,103,149,67,82,9,9,9,0.54,46,46,49,29,1,0.0
File,org.apache.xalan.xsltc.compiler.util.ReferenceType,1,1,1,1,12,0,9,3,1,0,0,20,20,0,20,0,0,1,19,360,31,202,82,114,128,79,115,59,56,8,8,8,0.63,35,35,35,20,1,0.0
File,org.apache.xalan.xsltc.compiler.util.ResultTreeType,1,1,1,1,17,0,11,5,1,0,0,22,22,1,22,0,0,1,21,494,46,265,89,168,187,129,167,68,99,7,7,7,0.71,37,37,37,22,2,0.0
File,org.apache.xalan.xsltc.compiler.util.RtMethodGenerator,1,1,1,1,4,0,4,0,1,0,1,5,5,2,5,0,0,0,5,108,9,33,19,9,68,17,23,16,7,1,1,1,2.06,5,5,5,5,0,0.0
File,org.apache.xalan.xsltc.compiler.util.SlotAllocator,4,4,4,2,20,2,18,0,1,0,0,3,3,4,3,0,0,0,3,138,13,63,24,43,62,45,59,28,31,7,7,7,0.98,13,13,13,7,3,0.0
File,org.apache.xalan.xsltc.compiler.util.StringStack,1,1,1,1,3,0,3,0,1,0,0,3,3,0,3,0,0,0,3,80,5,13,6,3,62,5,9,6,3,1,1,1,4.77,3,3,3,3,0,0.0
File,org.apache.xalan.xsltc.compiler.util.StringType,1,1,1,1,9,0,6,2,1,0,0,18,18,0,18,0,0,1,17,264,23,127,60,55,114,56,80,47,33,4,4,4,0.9,23,23,23,18,1,0.0
File,org.apache.xalan.xsltc.compiler.util.TestGenerator,1,1,1,1,4,0,4,0,1,0,3,12,12,7,12,0,0,0,12,153,17,72,35,25,66,38,52,32,20,2,2,2,0.92,13,13,13,12,1,0.0
File,org.apache.xalan.xsltc.compiler.util.Type,1,1,1,1,6,0,4,2,1,0,16,31,31,0,31,0,0,0,31,297,35,139,76,62,137,63,92,61,31,2,2,2,0.99,29,29,29,27,1,0.0
File,org.apache.xalan.xsltc.compiler.util.TypeCheckError,1,1,1,1,5,0,4,0,1,0,0,7,7,2,7,0,0,0,7,114,12,40,13,19,62,18,28,13,15,3,3,3,1.55,9,9,9,7,2,0.0
File,org.apache.xalan.xsltc.compiler.util.Util,1,1,1,1,7,0,5,1,1,16,1,16,0,1,16,0,0,0,16,208,26,103,36,55,79,49,74,37,37,5,5,5,0.77,30,30,30,18,2,1.0
File,org.apache.xalan.xsltc.compiler.util.VoidType,1,1,1,1,6,0,4,1,1,0,0,9,9,0,9,0,0,1,8,136,11,47,23,17,79,17,29,18,11,2,2,2,1.68,11,11,11,9,1,0.0
File,org.apache.xalan.xsltc.dom.AbsoluteIterator,1,1,1,1,5,0,5,0,1,0,0,8,8,1,8,0,0,0,8,139,12,50,16,23,78,25,36,16,20,2,2,2,1.56,10,10,10,8,1,0.0
File,org.apache.xalan.xsltc.dom.AdaptiveResultTreeImpl,1,1,1,1,9,0,8,0,1,0,1,120,120,6,120,0,2,0,118,1350,147,1086,168,465,117,271,505,149,356,3,3,3,0.11,233,233,233,120,2,1.0
File,org.apache.xalan.xsltc.dom.AnyNodeCounter,2,2,2,1,12,0,10,2,2,1,0,6,5,0,6,0,0,0,6,150,8,68,23,32,74,28,43,19,24,5,5,5,1.09,13,13,14,9,3,0.0
File,org.apache.xalan.xsltc.dom.Axis,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,90,3,20,17,14,81,2,3,3,0,0,0,0,4.05,0,0,0,0,0,0.0
File,org.apache.xalan.xsltc.dom.BitArray,2,2,2,1,11,0,8,2,1,0,2,16,16,10,16,0,0,0,16,303,33,158,50,93,115,85,128,45,83,10,10,10,0.73,46,46,46,26,5,0.0
File,org.apache.xalan.xsltc.dom.CollatorFactoryBase,1,1,1,1,3,0,3,0,1,0,2,3,3,0,3,0,0,0,3,88,8,19,10,7,61,9,14,10,4,2,2,2,3.21,4,4,4,3,1,0.0
File,org.apache.xalan.xsltc.dom.CurrentNodeListFilter,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,73,3,7,6,0,63,4,5,5,0,0,0,0,9.0,0,0,0,0,0,0.0
File,org.apache.xalan.xsltc.dom.CurrentNodeListIterator,1,1,1,1,8,0,7,0,1,0,0,13,13,7,13,0,1,0,12,239,28,117,46,59,96,63,83,41,42,4,4,4,0.82,23,23,23,15,2,0.0
File,org.apache.xalan.xsltc.dom.DOMAdapter,1,1,1,1,5,0,5,0,1,0,0,55,55,10,55,0,4,0,51,464,68,323,92,125,73,103,185,80,105,4,4,5,0.23,81,81,82,60,2,1.0
File,org.apache.xalan.xsltc.dom.DOMBuilder,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65,2,2,2,0,61,1,2,2,0,0,0,0,30.5,0,0,0,0,0,0.0
File,org.apache.xalan.xsltc.dom.DOMWSFilter,4,4,5,2,39,3,22,13,1,0,0,2,2,5,2,0,0,0,2,165,14,58,20,31,93,32,42,20,22,7,7,9,1.6,9,9,11,5,4,0.0
File,org.apache.xalan.xsltc.dom.DocumentCache,1,1,1,1,10,0,7,2,2,0,1,21,21,15,21,0,4,0,17,361,47,199,76,120,119,125,166,77,89,7,7,7,0.6,39,39,39,27,4,1.0
File,org.apache.xalan.xsltc.dom.DupFilterIterator,2,2,2,1,10,0,8,1,1,0,0,8,8,5,8,0,0,0,8,190,19,79,23,44,92,40,57,22,35,5,5,6,1.16,16,16,17,12,3,1.0
File,org.apache.xalan.xsltc.dom.EmptyFilter,1,1,1,1,3,0,3,0,1,0,0,1,1,0,1,0,0,0,1,70,2,6,3,1,62,2,4,3,1,1,1,1,10.33,1,1,1,1,0,0.0
File,org.apache.xalan.xsltc.dom.ExtendedSAX,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,72,2,9,7,0,61,5,6,6,0,0,0,0,6.78,0,0,0,0,0,0.0
File,org.apache.xalan.xsltc.dom.Filter,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,68,2,4,3,0,62,2,3,3,0,0,0,0,15.5,0,0,0,0,0,0.0
File,org.apache.xalan.xsltc.dom.FilterIterator,1,1,1,1,5,0,5,0,1,0,0,9,9,3,9,0,0,0,9,158,18,62,21,27,78,31,45,21,24,3,3,3,1.26,13,13,13,11,2,0.0
File,org.apache.xalan.xsltc.dom.FilteredStepIterator,2,2,2,2,7,0,7,0,1,0,0,2,2,1,2,0,0,0,2,94,7,20,9,6,67,8,13,7,6,3,3,3,3.35,4,4,4,4,2,0.0
File,org.apache.xalan.xsltc.dom.ForwardPositionIterator,1,1,1,1,4,0,4,0,1,0,0,7,7,1,7,0,0,0,7,119,11,41,15,17,67,19,28,14,14,2,2,2,1.63,8,8,8,7,1,0.0
File,org.apache.xalan.xsltc.dom.KeyIndex,2,2,2,1,10,0,6,2,1,0,0,20,20,5,20,0,0,0,20,324,37,154,48,80,133,69,111,48,63,7,7,13,0.86,45,45,54,25,3,0.0
File,org.apache.xalan.xsltc.dom.LoadDocument,12,12,15,5,92,8,66,20,1,2,1,2,0,0,2,0,0,0,2,275,27,153,47,93,103,70,94,40,54,15,15,16,0.67,25,25,31,11,5,4.0
