Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,MaxNesting,bug
File,org.apache.xalan.xsltc.compiler.LiteralAttribute,1,1,1,1,7,0,4,2,1,0,0,5,5,2,5,0,0,1,4,115,10,32,14,14,75,20,26,14,12,1,1,1,2.34,5,5,5,5,0,0.0
File,org.apache.xalan.xsltc.compiler.LiteralElement,4,4,5,2,27,2,18,6,1,0,1,12,12,4,12,0,2,1,9,427,49,236,65,154,144,124,181,67,114,14,14,21,0.61,56,56,66,28,4,0.0
File,org.apache.xalan.xsltc.compiler.LiteralExpr,1,1,1,1,4,0,3,1,1,0,0,8,8,2,8,0,0,3,5,119,12,36,17,12,71,18,27,17,10,2,2,2,1.97,9,9,9,8,0,0.0
File,org.apache.xalan.xsltc.compiler.LocalNameCall,1,1,1,1,11,0,7,3,1,0,0,3,3,0,3,0,0,0,3,109,9,28,16,14,72,14,18,13,5,1,1,1,2.57,3,3,3,3,0,0.0
File,org.apache.xalan.xsltc.compiler.LocationPathPattern,1,1,1,1,6,0,4,1,1,0,0,11,11,4,11,0,0,0,11,138,14,51,19,20,74,23,37,19,18,6,6,6,1.45,14,14,14,13,3,0.0
File,org.apache.xalan.xsltc.compiler.LogicalExpr,2,2,3,1,18,1,10,6,1,0,3,9,9,3,9,0,0,0,9,259,32,107,34,67,123,56,76,33,43,6,6,8,1.15,21,21,27,11,2,0.0
File,org.apache.xalan.xsltc.compiler.Message,1,1,1,1,15,1,11,2,1,0,0,3,3,1,3,0,0,0,3,126,13,43,17,28,70,24,30,15,15,2,2,2,1.63,5,5,5,3,1,0.0
File,org.apache.xalan.xsltc.compiler.Mode,5,5,6,1,40,4,28,7,1,3,0,30,27,19,30,0,18,0,12,1425,178,897,276,668,352,524,668,255,413,33,33,41,0.39,158,158,187,40,4,0.0
File,org.apache.xalan.xsltc.compiler.NameBase,2,2,2,1,15,1,11,3,1,0,0,5,5,2,5,0,0,0,5,161,16,64,16,40,81,29,40,15,25,4,4,6,1.27,11,10,13,5,1,0.0
File,org.apache.xalan.xsltc.compiler.NameCall,1,1,1,1,8,0,5,3,1,0,0,3,3,0,3,0,0,0,3,101,7,22,13,9,72,12,16,12,4,1,1,1,3.27,3,3,3,3,0,0.0
File,org.apache.xalan.xsltc.compiler.NamespaceAlias,1,1,1,1,3,0,3,0,1,0,0,3,3,2,3,0,0,0,3,96,8,21,13,4,67,13,17,13,4,1,1,1,3.19,3,3,3,3,0,0.0
File,org.apache.xalan.xsltc.compiler.NamespaceUriCall,1,1,1,1,9,0,5,3,1,0,0,3,3,0,3,0,0,0,3,103,8,23,14,9,72,12,16,12,4,1,1,1,3.13,3,3,3,3,0,0.0
File,org.apache.xalan.xsltc.compiler.NotCall,1,1,1,1,6,0,6,0,1,0,0,3,3,0,3,0,0,0,3,92,5,25,13,12,63,16,20,12,8,1,1,1,2.52,3,3,3,3,0,0.0
File,org.apache.xalan.xsltc.compiler.Number,4,4,4,1,38,3,29,5,1,0,5,13,13,12,13,0,4,0,9,622,77,421,88,319,138,215,267,76,191,14,14,14,0.33,52,52,53,13,3,0.0
File,org.apache.xalan.xsltc.compiler.NumberCall,2,2,2,1,9,0,8,0,1,0,0,3,3,0,3,0,0,0,3,103,8,33,12,15,62,17,24,12,12,3,3,3,1.88,6,6,6,3,1,0.0
File,org.apache.xalan.xsltc.compiler.Otherwise,1,1,1,1,5,0,5,0,1,0,0,3,3,0,3,0,0,0,3,88,5,21,10,9,62,13,17,10,7,1,1,1,2.95,3,3,3,3,0,0.0
File,org.apache.xalan.xsltc.compiler.Output,7,7,8,1,52,6,38,8,1,0,3,5,5,11,5,0,0,0,5,370,46,217,44,147,108,122,161,41,120,24,24,29,0.5,38,38,44,5,3,1.0
File,org.apache.xalan.xsltc.compiler.Param,4,4,4,1,30,3,21,6,1,0,0,5,5,0,5,0,0,0,5,240,27,117,24,80,98,62,83,24,59,7,7,7,0.84,20,20,20,9,3,0.0
File,org.apache.xalan.xsltc.compiler.ParameterRef,3,3,3,2,18,1,16,0,1,0,0,3,3,0,3,0,0,0,3,131,10,56,16,35,65,25,36,15,21,8,8,8,1.16,10,10,10,7,4,0.0
File,org.apache.xalan.xsltc.compiler.ParentLocationPath,2,2,5,1,14,1,11,1,1,0,0,11,11,5,11,0,0,0,11,248,31,136,38,96,82,60,87,35,52,9,9,35,0.6,26,26,56,19,3,0.0
File,org.apache.xalan.xsltc.compiler.ParentPattern,1,1,1,1,11,1,9,0,1,0,0,8,8,2,8,0,0,0,8,176,23,87,27,52,67,46,60,23,37,6,6,8,0.77,13,13,15,8,2,0.0
File,org.apache.xalan.xsltc.compiler.Parser,2,2,2,1,15,0,12,2,1,0,2,75,75,28,75,0,15,1,59,1381,147,961,283,655,288,549,720,256,464,13,13,15,0.3,184,180,202,110,5,1.0
File,org.apache.xalan.xsltc.compiler.Pattern,0,0,0,0,0,0,0,0,1,0,0,3,3,0,3,0,0,0,3,95,5,8,7,0,82,5,6,6,0,0,0,0,10.25,0,0,0,0,0,0.0
File,org.apache.xalan.xsltc.compiler.PositionCall,2,2,3,1,14,1,13,0,1,0,0,4,4,1,4,0,0,0,4,138,12,60,20,37,66,29,40,18,22,7,7,10,1.1,10,10,13,4,2,0.0
File,org.apache.xalan.xsltc.compiler.Predicate,4,4,4,1,21,2,15,3,1,0,0,21,21,10,21,0,1,0,20,560,74,346,82,249,142,171,254,82,172,20,20,25,0.41,85,85,95,41,4,0.0
File,org.apache.xalan.xsltc.compiler.ProcessingInstruction,1,1,1,1,15,1,12,2,1,0,0,3,3,1,3,0,0,0,3,123,12,43,14,28,71,26,31,13,18,2,2,2,1.65,4,4,4,3,1,0.0
File,org.apache.xalan.xsltc.compiler.ProcessingInstructionPattern,2,2,2,1,16,1,12,3,1,0,0,6,6,2,6,0,0,0,6,183,20,83,31,56,80,57,70,30,40,4,4,4,0.96,12,12,12,6,2,0.0
File,org.apache.xalan.xsltc.compiler.QName,1,1,1,1,3,0,3,0,1,0,0,10,10,5,10,0,0,0,10,122,14,45,17,17,64,20,31,17,14,2,2,3,1.42,11,11,12,10,0,0.0
File,org.apache.xalan.xsltc.compiler.RealExpr,1,1,1,1,3,0,3,0,1,0,0,4,4,1,4,0,0,0,4,90,7,21,12,6,62,11,16,12,4,1,1,1,2.95,4,4,4,4,0,0.0
File,org.apache.xalan.xsltc.compiler.RelationalExpr,4,3,4,1,21,2,17,1,1,0,0,10,10,3,10,0,0,0,10,300,34,189,43,133,78,97,134,40,94,24,24,25,0.41,42,39,49,16,3,0.0
File,org.apache.xalan.xsltc.compiler.RelativeLocationPath,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,2,69,2,5,4,0,62,3,4,4,0,0,0,0,12.4,0,0,0,0,0,0.0
File,org.apache.xalan.xsltc.compiler.RelativePathPattern,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66,2,2,2,0,62,1,2,2,0,0,0,0,31.0,0,0,0,0,0,0.0
File,org.apache.xalan.xsltc.compiler.RoundCall,1,1,1,1,10,1,8,1,1,0,0,2,2,0,2,0,0,0,2,93,7,22,10,12,64,14,17,10,7,1,1,1,2.91,2,2,2,2,0,0.0
File,org.apache.xalan.xsltc.compiler.SimpleAttributeValue,1,1,1,1,6,0,3,2,1,0,0,5,5,1,5,0,0,1,4,109,9,24,13,7,77,12,18,13,5,1,1,1,3.21,5,5,5,5,0,0.0
File,org.apache.xalan.xsltc.compiler.Sort,3,3,3,1,35,4,25,6,1,7,0,18,11,10,18,0,5,0,13,768,112,483,161,359,175,280,334,132,202,9,9,10,0.36,57,57,60,27,3,0.0
File,org.apache.xalan.xsltc.compiler.SourceLoader,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,80,5,5,4,0,70,3,4,4,0,0,0,0,14.0,0,0,0,0,0,0.0
File,org.apache.xalan.xsltc.compiler.StartsWithCall,2,2,2,1,14,1,9,4,1,0,0,3,3,2,3,0,0,0,3,124,12,37,17,23,75,22,29,16,13,4,4,4,2.03,6,6,6,3,1,0.0
File,org.apache.xalan.xsltc.compiler.Step,3,3,4,2,23,1,15,5,1,0,0,18,18,4,18,0,4,0,14,534,54,298,72,214,184,159,216,67,149,15,13,19,0.62,60,58,74,36,4,1.0
File,org.apache.xalan.xsltc.compiler.StepPattern,2,2,2,1,21,2,16,2,1,0,3,18,18,6,18,0,6,1,11,492,68,321,89,235,106,208,251,85,166,7,7,7,0.33,47,45,50,23,3,0.0
File,org.apache.xalan.xsltc.compiler.StringCall,2,2,2,1,11,1,10,0,1,0,0,3,3,0,3,0,0,0,3,108,8,38,14,19,62,20,28,14,14,3,3,3,1.63,7,7,7,3,1,0.0
File,org.apache.xalan.xsltc.compiler.StringLengthCall,1,1,1,1,8,0,8,0,1,0,0,2,2,0,2,0,0,0,2,89,4,23,10,10,62,12,16,10,6,2,2,2,2.7,3,3,3,2,1,0.0
File,org.apache.xalan.xsltc.compiler.Stylesheet,2,2,2,1,16,1,11,3,1,0,0,53,53,24,53,0,10,1,42,1040,158,652,222,441,240,366,480,203,277,9,9,10,0.37,116,116,123,60,3,2.0
File,org.apache.xalan.xsltc.compiler.SymbolTable,2,2,2,1,7,0,5,1,1,0,0,24,24,10,24,0,0,0,24,292,36,152,59,88,104,83,136,59,77,6,6,6,0.68,54,54,56,24,3,0.0
File,org.apache.xalan.xsltc.compiler.SyntaxTreeNode,1,1,1,1,12,0,6,5,1,0,3,51,51,9,51,0,0,41,10,795,84,354,112,202,367,188,272,113,159,6,6,8,1.04,85,85,92,59,3,0.0
File,org.apache.xalan.xsltc.compiler.Template,2,2,2,1,10,1,8,0,1,0,0,21,21,10,21,0,1,0,20,331,51,199,59,125,89,109,154,58,96,8,8,8,0.45,44,44,45,31,2,0.0
File,org.apache.xalan.xsltc.compiler.TestSeq,2,2,2,1,17,1,10,5,1,0,0,11,11,6,11,0,2,0,9,327,39,135,54,79,154,75,102,50,52,11,11,11,1.14,29,29,29,15,2,0.0
File,org.apache.xalan.xsltc.compiler.Text,2,2,2,1,10,0,8,1,1,0,0,10,10,4,10,0,0,3,7,194,20,92,29,55,82,46,70,27,43,10,10,12,0.89,23,23,25,10,3,0.0
File,org.apache.xalan.xsltc.compiler.TopLevelElement,1,1,1,1,7,0,5,2,1,0,0,4,4,0,4,0,0,0,4,106,8,29,15,12,69,17,22,13,9,1,1,1,2.38,4,4,4,4,0,0.0
File,org.apache.xalan.xsltc.compiler.TransletOutput,1,1,1,1,18,2,10,5,1,0,1,4,4,1,4,0,0,0,4,154,20,50,20,32,84,30,37,17,20,2,2,3,1.68,6,6,7,4,1,0.0
File,org.apache.xalan.xsltc.compiler.UnaryOpExpr,1,1,1,1,6,0,5,0,1,0,0,6,6,1,6,0,0,0,6,117,12,39,17,18,66,19,28,16,12,3,3,3,1.69,8,8,8,6,2,0.0
File,org.apache.xalan.xsltc.compiler.UnionPathExpr,2,2,3,1,14,0,12,1,1,0,0,6,6,4,6,0,1,0,5,179,18,91,34,56,70,57,75,34,41,6,6,7,0.77,17,17,18,6,3,0.0
File,org.apache.xalan.xsltc.compiler.UnparsedEntityUriCall,1,1,1,1,8,0,7,1,1,0,0,3,3,1,3,0,0,0,3,102,7,29,13,14,66,16,21,13,8,2,2,2,2.28,4,4,4,3,1,0.0
File,org.apache.xalan.xsltc.compiler.UnresolvedRef,2,2,2,1,8,0,7,0,1,0,0,7,7,4,7,0,2,0,5,139,14,59,22,36,66,30,46,20,26,6,6,6,1.12,15,15,15,10,1,0.0
File,org.apache.xalan.xsltc.compiler.UnsupportedElement,2,2,2,1,11,0,6,4,1,0,0,7,7,2,7,0,1,0,6,168,19,56,24,26,93,33,49,25,24,6,6,6,1.66,15,15,15,12,3,0.0
File,org.apache.xalan.xsltc.compiler.UseAttributeSets,2,2,2,1,15,0,10,4,1,0,1,4,4,1,4,0,0,0,4,149,12,53,29,28,84,32,41,27,14,3,3,4,1.58,8,8,9,4,2,0.0
File,org.apache.xalan.xsltc.compiler.ValueOf,2,2,2,1,13,1,11,1,1,0,0,4,4,2,4,0,0,0,4,133,12,54,20,35,67,34,44,18,26,3,3,4,1.24,9,9,11,4,1,0.0
File,org.apache.xalan.xsltc.compiler.Variable,4,4,4,1,27,1,19,8,1,0,0,5,5,0,5,0,0,0,5,223,18,105,25,69,105,50,71,25,46,6,6,8,1.0,21,21,24,9,3,0.0
File,org.apache.xalan.xsltc.compiler.VariableBase,1,1,1,1,10,0,6,3,1,0,0,18,18,12,18,0,0,0,18,299,32,131,48,65,145,67,99,47,52,6,6,7,1.11,31,31,33,20,2,0.0
File,org.apache.xalan.xsltc.compiler.VariableRef,5,5,5,3,27,2,24,1,1,0,0,2,2,0,2,0,0,0,2,130,10,54,15,35,66,25,36,14,22,9,9,9,1.22,10,10,10,7,4,0.0
File,org.apache.xalan.xsltc.compiler.VariableRefBase,2,2,2,1,12,0,8,3,1,0,0,7,7,2,7,0,0,0,7,175,19,65,18,34,92,30,47,17,30,9,9,9,1.42,17,17,18,12,3,0.0
File,org.apache.xalan.xsltc.compiler.When,1,1,1,1,9,0,6,2,1,0,0,6,6,2,6,0,0,0,6,137,14,44,13,23,79,22,33,13,20,3,3,4,1.8,10,10,11,6,1,0.0
File,org.apache.xalan.xsltc.compiler.Whitespace,3,3,3,1,21,1,15,4,2,9,7,20,11,8,20,0,6,0,14,575,68,339,103,227,179,182,242,97,145,11,11,11,0.53,65,63,66,33,4,0.0
File,org.apache.xalan.xsltc.compiler.WithParam,2,2,2,1,19,1,12,6,1,0,0,5,5,2,5,0,0,0,5,179,14,72,22,42,95,37,50,21,29,3,3,3,1.32,12,12,12,5,2,0.0
File,org.apache.xalan.xsltc.compiler.XSLTC,1,1,1,1,10,0,7,3,1,0,4,53,53,27,53,0,4,2,47,775,82,432,149,260,282,235,327,148,179,12,12,15,0.65,94,91,99,59,4,0.0
File,org.apache.xalan.xsltc.compiler.XslAttribute,6,6,7,3,34,3,23,7,1,0,0,5,5,4,5,0,0,0,5,255,28,129,26,92,101,77,109,27,82,22,22,28,0.78,31,31,38,17,3,0.0
File,org.apache.xalan.xsltc.compiler.XslElement,4,4,4,2,30,2,22,5,1,0,0,9,9,5,9,0,2,0,7,362,39,216,58,154,110,126,164,51,113,13,13,13,0.51,38,38,42,21,5,0.0
File,org.apache.xalan.xsltc.compiler.util.AttributeSetMethodGenerator,1,1,1,1,4,0,4,0,1,0,4,7,7,4,7,0,0,0,7,129,14,53,24,24,63,29,37,22,15,1,1,1,1.19,7,7,7,7,0,0.0
File,org.apache.xalan.xsltc.compiler.util.BooleanType,1,1,1,1,7,0,5,1,1,0,0,20,20,0,20,0,0,1,19,238,22,115,46,55,101,44,69,36,33,4,4,4,0.88,28,28,28,20,1,0.0
File,org.apache.xalan.xsltc.compiler.util.ClassGenerator,1,1,1,1,6,0,5,0,1,0,2,9,9,6,9,0,0,0,9,161,14,62,26,26,86,30,41,23,18,2,2,2,1.39,10,10,10,9,1,0.0
File,org.apache.xalan.xsltc.compiler.util.CompareGenerator,1,1,1,1,5,0,5,0,1,0,5,10,10,7,10,0,0,0,10,150,18,69,33,31,64,38,50,29,21,2,2,2,0.93,11,11,11,10,1,0.0
File,org.apache.xalan.xsltc.compiler.util.ErrorMessages,3,3,3,3,7,0,7,0,1,0,2,2,2,0,2,0,0,0,2,302,15,146,89,131,141,18,26,9,17,6,6,6,0.97,7,7,7,7,1,1.0
File,org.apache.xalan.xsltc.compiler.util.ErrorMessages_no,6,6,6,6,12,0,12,0,1,0,1,1,1,0,1,0,0,0,1,270,9,121,84,111,142,11,18,7,11,6,6,6,1.17,6,6,6,6,1,0.0
File,org.apache.xalan.xsltc.compiler.util.ErrorMsg,1,1,1,1,6,0,5,0,1,3,87,17,14,6,17,0,2,0,15,313,30,207,128,153,76,160,181,125,56,3,3,3,0.37,22,22,22,17,1,0.0
File,org.apache.xalan.xsltc.compiler.util.FilterGenerator,1,1,1,1,7,0,4,2,1,0,1,3,3,1,3,0,0,0,3,103,7,21,12,6,76,9,13,9,4,1,1,1,3.62,3,3,3,3,0,0.0
File,org.apache.xalan.xsltc.compiler.util.IntType,1,1,1,1,7,0,6,1,1,0,0,27,27,0,27,0,0,1,26,314,30,172,61,86,112,65,106,48,58,8,8,8,0.65,44,44,44,29,1,0.0
File,org.apache.xalan.xsltc.compiler.util.MatchGenerator,1,1,1,1,5,0,4,1,1,0,1,9,9,4,9,0,0,0,9,136,15,47,22,16,75,21,32,19,13,2,2,2,1.6,10,10,10,9,1,0.0
File,org.apache.xalan.xsltc.compiler.util.MethodGenerator,1,1,1,1,7,0,6,0,1,0,6,26,26,20,26,0,0,0,26,324,53,199,81,105,72,96,130,68,62,4,4,4,0.36,35,35,35,28,2,0.0
File,org.apache.xalan.xsltc.compiler.util.MethodType,2,2,2,1,8,0,8,0,1,0,0,14,14,2,14,0,0,0,14,209,17,126,34,75,69,66,96,38,58,7,7,7,0.55,31,31,32,19,5,0.0
File,org.apache.xalan.xsltc.compiler.util.MultiHashtable,3,3,3,3,10,0,10,0,1,0,0,2,2,0,2,0,0,0,2,92,4,26,10,14,62,15,23,11,12,5,5,5,2.38,7,7,7,6,3,0.0
File,org.apache.xalan.xsltc.compiler.util.NamedMethodGenerator,1,1,1,1,6,0,6,0,1,0,1,2,2,0,2,0,0,0,2,93,5,22,13,6,66,10,14,10,4,2,2,2,3.0,3,3,3,2,1,0.0
File,org.apache.xalan.xsltc.compiler.util.NodeCounterGenerator,1,1,1,1,7,0,4,3,1,0,0,4,4,1,4,0,0,0,4,112,7,24,14,5,81,8,13,9,4,1,1,1,3.38,4,4,4,4,0,0.0
File,org.apache.xalan.xsltc.compiler.util.NodeSetType,1,1,1,1,12,0,8,3,1,0,0,21,21,0,21,0,1,1,19,347,29,177,73,101,143,74,106,51,55,7,7,7,0.81,31,31,31,21,1,1.0
File,org.apache.xalan.xsltc.compiler.util.NodeSortRecordFactGenerator,1,1,1,1,7,0,5,2,1,0,0,2,2,0,2,0,0,0,2,91,6,17,11,3,68,7,10,8,2,1,1,1,4.0,2,2,2,2,0,0.0
File,org.apache.xalan.xsltc.compiler.util.NodeSortRecordGenerator,1,1,1,1,7,0,4,2,1,0,1,3,3,1,3,0,0,0,3,105,8,23,14,6,75,11,15,11,4,1,1,1,3.26,3,3,3,3,0,0.0
File,org.apache.xalan.xsltc.compiler.util.NodeType,1,1,1,1,11,0,7,3,1,0,0,22,22,1,22,0,0,2,20,344,32,185,72,108,130,83,115,53,62,7,7,7,0.7,36,31,36,22,1,0.0
File,org.apache.xalan.xsltc.compiler.util.NumberType,1,1,1,1,3,0,3,0,1,0,0,2,2,0,2,0,0,0,2,77,5,10,5,2,62,4,7,5,2,1,1,1,6.2,2,2,2,2,0,0.0
File,org.apache.xalan.xsltc.compiler.util.ObjectType,1,1,1,1,6,0,4,1,1,0,0,14,14,1,14,0,0,1,13,175,19,70,31,31,86,31,47,27,20,2,2,2,1.23,15,15,15,14,1,0.0
File,org.apache.xalan.xsltc.compiler.util.RealType,1,1,1,1,9,0,7,2,1,0,0,27,27,0,27,0,0,1,26,363,34,209,68,115,121,89,134,54,80,8,8,8,0.58,45,45,48,29,1,0.0
File,org.apache.xalan.xsltc.compiler.util.ReferenceType,1,1,1,1,10,0,7,3,1,0,0,20,20,0,20,0,0,1,19,313,28,158,68,85,127,59,89,47,42,8,8,8,0.8,29,29,29,20,1,1.0
File,org.apache.xalan.xsltc.compiler.util.ResultTreeType,1,1,1,1,17,0,10,5,1,0,0,22,22,1,22,0,0,1,21,473,46,248,78,163,183,118,154,58,96,7,7,7,0.74,35,35,35,22,2,1.0
File,org.apache.xalan.xsltc.compiler.util.RtMethodGenerator,1,1,1,1,4,0,4,0,1,0,1,5,5,2,5,0,0,0,5,107,9,32,18,9,68,16,22,15,7,1,1,1,2.13,5,5,5,5,0,0.0
File,org.apache.xalan.xsltc.compiler.util.SlotAllocator,4,4,4,2,20,2,18,0,1,0,0,3,3,4,3,0,0,0,3,138,13,63,24,43,62,45,59,28,31,7,7,7,0.98,13,13,13,7,3,0.0
File,org.apache.xalan.xsltc.compiler.util.StringStack,1,1,1,1,3,0,3,0,1,0,0,3,3,0,3,0,0,0,3,80,5,13,6,3,62,5,9,6,3,1,1,1,4.77,3,3,3,3,0,0.0
File,org.apache.xalan.xsltc.compiler.util.StringType,1,1,1,1,9,0,6,2,1,0,0,18,18,0,18,0,0,1,17,255,23,118,51,55,114,47,71,38,33,4,4,4,0.97,23,23,23,18,1,0.0
File,org.apache.xalan.xsltc.compiler.util.TestGenerator,1,1,1,1,4,0,4,0,1,0,3,12,12,7,12,0,0,0,12,148,17,67,30,25,66,33,47,27,20,2,2,2,0.99,13,13,13,12,1,0.0
File,org.apache.xalan.xsltc.compiler.util.Type,1,1,1,1,6,0,4,2,1,0,16,31,31,0,31,0,0,0,31,297,35,139,76,62,137,63,92,61,31,2,2,2,0.99,29,29,29,27,1,0.0
File,org.apache.xalan.xsltc.compiler.util.TypeCheckError,1,1,1,1,5,0,5,0,1,0,0,6,6,2,6,0,0,0,6,111,11,38,12,18,62,18,27,12,15,3,3,3,1.63,8,8,8,6,1,0.0
File,org.apache.xalan.xsltc.compiler.util.Util,1,1,1,1,6,0,5,1,1,16,1,16,0,1,16,0,0,0,16,201,25,97,37,48,79,48,71,38,33,5,5,5,0.81,28,28,28,16,2,1.0
File,org.apache.xalan.xsltc.compiler.util.VoidType,1,1,1,1,6,0,4,2,1,0,0,8,8,0,8,0,0,1,7,132,10,44,22,16,79,16,27,17,10,2,2,2,1.8,10,10,10,8,1,0.0
File,org.apache.xalan.xsltc.dom.AbsoluteIterator,1,1,1,1,5,0,5,0,1,0,0,8,8,2,8,0,0,0,8,126,12,52,16,25,62,25,37,16,21,3,3,3,1.19,11,11,11,8,1,0.0
File,org.apache.xalan.xsltc.dom.AnyNodeCounter,2,2,2,1,8,0,8,0,2,1,0,6,5,0,6,0,0,0,6,131,8,61,21,27,62,25,39,17,22,4,4,5,1.02,12,12,13,6,3,0.0
File,org.apache.xalan.xsltc.dom.Axis,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,0,122,6,49,46,42,81,17,18,18,0,0,0,0,1.65,0,0,0,0,0,0.0
File,org.apache.xalan.xsltc.dom.BitArray,2,2,2,1,10,0,7,2,1,0,1,16,16,10,16,0,0,0,16,291,33,146,50,84,115,83,122,45,77,10,10,10,0.79,42,42,42,26,5,0.0
File,org.apache.xalan.xsltc.dom.CurrentNodeListFilter,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,73,3,7,6,0,63,4,5,5,0,0,0,0,9.0,0,0,0,0,0,0.0
File,org.apache.xalan.xsltc.dom.CurrentNodeListIterator,1,1,1,1,8,0,8,0,1,0,0,12,12,8,12,0,1,0,11,197,23,111,44,56,66,61,80,39,41,3,3,3,0.59,20,20,20,14,2,0.0
File,org.apache.xalan.xsltc.dom.DOMAdapter,1,1,1,1,4,0,4,0,1,0,0,42,42,7,42,0,0,0,42,304,51,188,70,69,65,75,123,62,61,4,4,6,0.35,48,48,51,42,1,0.0
File,org.apache.xalan.xsltc.dom.DOMBuilder,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,67,2,4,4,0,61,3,4,4,0,0,0,0,15.25,0,0,0,0,0,0.0
File,org.apache.xalan.xsltc.dom.DOMImpl,2,2,2,1,10,0,8,1,34,1,17,287,286,101,287,0,37,0,250,3744,530,2562,707,1579,708,1287,1874,701,1173,17,12,19,0.28,667,605,715,395,5,2.0
File,org.apache.xalan.xsltc.dom.DTDMonitor,1,1,2,1,11,0,6,5,1,0,4,13,13,2,13,0,1,0,12,268,33,102,52,48,134,49,73,43,30,8,8,9,1.31,25,25,27,13,3,0.0
File,org.apache.xalan.xsltc.dom.DocumentCache,1,1,1,1,10,0,7,2,2,0,1,21,21,15,21,0,4,0,17,364,49,202,78,125,117,132,173,79,94,7,7,7,0.58,39,39,39,27,4,0.0
File,org.apache.xalan.xsltc.dom.DupFilterIterator,2,2,2,1,13,1,7,5,1,0,1,8,8,4,8,0,0,0,8,193,22,67,20,37,109,40,59,20,39,10,10,12,1.63,19,19,21,14,5,0.0
File,org.apache.xalan.xsltc.dom.EmptyFilter,1,1,1,1,3,0,3,0,1,0,0,1,1,0,1,0,0,0,1,70,2,6,3,1,62,2,4,3,1,1,1,1,10.33,1,1,1,1,0,0.0
File,org.apache.xalan.xsltc.dom.ExtendedSAX,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,69,2,6,5,0,61,4,5,5,0,0,0,0,10.17,0,0,0,0,0,0.0
File,org.apache.xalan.xsltc.dom.Filter,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,68,2,4,3,0,62,2,3,3,0,0,0,0,15.5,0,0,0,0,0,0.0
File,org.apache.xalan.xsltc.dom.FilterIterator,1,1,1,1,5,0,5,0,1,0,0,9,9,3,9,0,0,0,9,134,13,59,18,27,62,28,42,18,24,3,3,3,1.05,13,13,13,11,2,0.0
File,org.apache.xalan.xsltc.dom.FilteredStepIterator,2,2,2,1,10,0,10,0,1,0,0,3,3,1,3,0,0,0,3,107,8,36,13,17,63,17,24,10,14,3,3,3,1.75,6,6,6,5,2,0.0
File,org.apache.xalan.xsltc.dom.KeyIndex,2,2,2,1,10,0,6,3,1,0,0,17,17,8,17,0,0,0,17,278,28,132,41,78,119,66,104,41,63,6,6,8,0.9,37,37,40,26,5,1.0
File,org.apache.xalan.xsltc.dom.LoadDocument,10,10,13,5,87,8,60,22,1,2,1,2,0,0,2,0,0,0,2,265,27,140,44,84,106,71,91,39,52,12,12,14,0.76,21,21,27,10,4,1.0
File,org.apache.xalan.xsltc.dom.MatchingIterator,1,1,1,1,5,0,5,0,1,0,0,10,10,4,10,0,0,0,10,138,14,60,18,30,64,29,44,18,26,3,3,4,1.07,14,14,15,10,2,0.0
File,org.apache.xalan.xsltc.dom.MultiDOM,1,1,1,1,4,0,4,0,3,0,4,61,61,13,61,0,0,0,61,466,80,308,114,138,79,142,222,109,113,4,4,6,0.26,81,81,83,66,3,1.0
File,org.apache.xalan.xsltc.dom.MultipleNodeCounter,2,2,3,1,12,1,10,1,2,1,0,5,4,1,5,0,0,0,5,143,13,64,24,33,67,31,45,21,24,10,10,11,1.05,14,14,15,5,4,0.0
File,org.apache.xalan.xsltc.dom.NodeCounter,4,4,4,1,19,1,14,3,1,0,5,14,14,17,14,0,3,4,7,364,41,208,69,133,115,129,177,66,111,16,16,16,0.55,50,50,54,20,4,0.0
File,org.apache.xalan.xsltc.dom.NodeIteratorBase,1,1,1,1,6,0,5,0,1,0,0,9,9,6,9,0,0,2,7,142,14,64,22,37,64,36,48,22,26,3,3,3,1.0,14,14,14,9,2,0.0
File,org.apache.xalan.xsltc.dom.NodeSortRecord,1,1,1,1,12,0,8,4,1,0,5,10,10,9,10,0,2,0,8,231,24,98,46,53,113,58,74,40,34,5,5,5,1.15,16,16,16,11,2,0.0
